key	nodeType
NEU1	Glycogene
PAPSS1	Glycogene
POFUT2	Glycogene
MGAT4A	Glycogene
NAGK	Glycogene
LAMP3	Glycogene
MGAT5	Glycogene
FUT11	Glycogene
SLC35E1	Glycogene
GALNT10	Glycogene
GANAB	Glycogene
PIGO	Glycogene
STT3B	Glycogene
SLC35A3	Glycogene
FKTN	Glycogene
UGCG	Glycogene
RTF1	Glycogene
GNE	Glycogene
MAN2A2	Glycogene
SLC35E3	Glycogene
SLC35A5	Glycogene
SLC35F5	Glycogene
SLC35B4	Glycogene
ALG10B	Glycogene
CTBS	Glycogene
COG3	Glycogene
HS3ST3B1	Glycogene
COG6	Glycogene
NEU3	Glycogene
UAP1	Glycogene
FAM20B	Glycogene
MAN2A2	Glycogene
POFUT1	Glycogene
RTF1	Glycogene
FKTN	Glycogene
EXT2	Glycogene
GALNT4	Glycogene
UGCG	Glycogene
PIGX	Glycogene
B3GNT5	Glycogene
B4GALT5	Glycogene
GFPT1	Glycogene
PIGW	Glycogene
FUT4	Glycogene
B4GALNT2	Glycogene
A4GNT	Glycogene
OGT	Glycogene
ACER2	Glycogene
STT3B	Glycogene
PIGN	Glycogene
MAN1A2	Glycogene
FKTN	Glycogene
SLC35A5	Glycogene
SLC35A3	Glycogene
ALG10B	Glycogene
SLC35D1	Glycogene
SLC35F5	Glycogene
COG3	Glycogene
SLC35E3	Glycogene
STT3B	Glycogene
MAN2A1	Glycogene
SLC35D2	Glycogene
HYAL3	Glycogene
B4GALT3	Glycogene
RFNG	Glycogene
MOGS	Glycogene
MPI	Glycogene
ST3GAL3	Glycogene
OGT	Glycogene
PIGW	Glycogene
SLC35E3	Glycogene
STT3B	Glycogene
PIGN	Glycogene
PIGC	Glycogene
C1GALT1	Glycogene
PIGM	Glycogene
MOGS	Glycogene
NDST2	Glycogene
COG5	Glycogene
SLC35A2	Glycogene
CMAS	Glycogene
B4GALT3	Glycogene
PIGO	Glycogene
ALG8	Glycogene
STT3B	Glycogene
SLC35A5	Glycogene
PIGN	Glycogene
GNB1	Glycogene
GALNT1	Glycogene
SLC35E3	Glycogene
PIGW	Glycogene
FUT10	Glycogene
EXT2	Glycogene
MOGS	Glycogene
SGSH	Glycogene
POFUT2	Glycogene
ALG12	Glycogene
PIGC	Glycogene
B4GALT3	Glycogene
SLC35B2	Glycogene
B3GALNT2	Glycogene
NDST2	Glycogene
SLC35A2	Glycogene
GANAB	Glycogene
ALG12	Glycogene
GANAB	Glycogene
SLC35E3	Glycogene
MAN2A2	Glycogene
NDST2	Glycogene
RTF1	Glycogene
XYLT2	Glycogene
MOGS	Glycogene
LAMP3	Glycogene
ST8SIA4	Glycogene
HPSE	Glycogene
GALNT6	Glycogene
ST8SIA1	Glycogene
ST8SIA4	Glycogene
GBGT1	Glycogene
CHST11	Glycogene
GAL3ST4	Glycogene
SLC35D1	Glycogene
UGP2	Glycogene
FUT11	Glycogene
GLB1	Glycogene
HS6ST1	Glycogene
ARSB	Glycogene
B4GALT4	Glycogene
DPM3	Glycogene
B4GALT3	Glycogene
DPM2	Glycogene
GMPPA	Glycogene
B4GALT7	Glycogene
DAD1	Glycogene
DPM2	Glycogene
POMT1	Glycogene
MAN1B1	Glycogene
MOGS	Glycogene
B4GALT3	Glycogene
SLC35B2	Glycogene
PIGC	Glycogene
SGSH	Glycogene
EXTL3	Glycogene
B3GALNT2	Glycogene
FKTN	Glycogene
SLC35A5	Glycogene
COG5	Glycogene
OGT	Glycogene
SLC35F5	Glycogene
UGGT1	Glycogene
PIGN	Glycogene
B3GALNT2	Glycogene
LAMP2	Glycogene
FUT11	Glycogene
ACER2	Glycogene
RTF1	Glycogene
NDST2	Glycogene
ST3GAL2	Glycogene
GALNT2	Glycogene
