TF	gene	ctype	RP	cor	clst	BP
BRD2	STT3B	PCPG	0.839918402404982	0.471331430999939	1	0.395879942528723
BRD2	FUT11	PCPG	0.847272922482285	0.456375852508449	1	0.386674902305178
BRD2	GANAB	PCPG	0.988458234915181	0.503306822091353	1	0.497497772985188
BRD2	NDST2	PCPG	0.746832724930213	0.494173598041001	1	0.369065014813529
BRD2	NEU3	PCPG	0.627496242216019	0.619885455244571	1	0.388975793770334
BRD2	ALG10B	PCPG	0.793429246295899	0.417155404448222	1	0.330983298139614
BRD2	ALG10	PCPG	0.736257247154821	0.46217594560136	1	0.340280389409634
BRD2	COG5	PCPG	0.947229976379644	0.490370955011839	1	0.464494068133128
BRD2	MAN1A2	PCPG	0.772009877603608	0.445322081233684	1	0.3437930454274
BRD2	ACER2	PCPG	0.667167704530814	0.527883350535284	1	0.35218672323666
BRD2	FUT10	PCPG	0.845716126261542	0.412846821686601	1	0.349151214776182
BRD2	SLC35E3	PCPG	0.647627227829075	0.560053022483962	1	0.362705586388583
BRD2	GNE	PCPG	0.633455013957483	0.506546860138021	1	0.320874648358849
BRD3	FUT11	PCPG	0.976540691432253	0.468295792605185	1	0.457309897105482
BRD3	NDST2	PCPG	0.932359888340133	0.584825855544088	1	0.545268169373509
BRD3	ALG10	PCPG	0.807816190680696	0.494744298059215	1	0.39966245421919
BRD3	MAN1A2	PCPG	0.788275713978956	0.485995588205533	1	0.383098519283339
BRD3	SLC35E3	PCPG	0.788544127120464	0.487966729403194	1	0.384783298701069
BRD3	COG3	PCPG	0.785108438909169	0.571400238803554	1	0.448611149479385
BRD3	COG6	PCPG	0.863538758857634	0.44894460971809	1	0.387681071071784
BRD7	SLC35A3	PCPG	0.954694293842933	0.402863618885718	1	0.384611598147109
CASP8AP2	ALG10B	PCPG	0.973643244403886	0.574933721895048	3	0.559780334303096
CASP8AP2	ALG10	PCPG	0.966825916581674	0.494035982433773	3	0.47764679154086
CASP8AP2	NDST2	PCPG	0.983090879811047	0.543869022322061	3	0.534672675656569
CBFA2T3	A4GALT	PCPG	0.992538515218208	0.52311739825552	4	0.519214165749346
CBFA2T3	ST3GAL1	PCPG	0.918514144613237	0.499566915589015	4	0.458859278149317
CBFB	CHST11	PCPG	0.91378569894782	0.511159006739117	8	0.467089790246577
CBFB	CSGALNACT1	PCPG	0.659920549710114	0.493675753344262	8	0.3257867745255
CBX6	ALG10	PCPG	0.943904664769982	0.585422864428389	1	0.552583372596961
CD59	B4GALNT1	PCPG	0.983735036770626	0.400220589723352	9	0.393711016547863
CDK7	SLC35A1	PCPG	0.658202705604466	0.422953473782203	10	0.278389120788254
CDK9	DPM2	PCPG	0.831812325531458	0.613047173820655	4	0.509940195316247
CDK9	PIGQ	PCPG	0.944867940734378	0.631339930787445	4	0.596532860306518
CDK9	MAN1B1	PCPG	0.967897788275714	0.44523910711756	4	0.43094594703294
CDK9	RFNG	PCPG	0.979654283873738	0.59407038633558	4	0.581983598896177
CDK9	DPM3	PCPG	0.812379214086322	0.591955558253901	4	0.480892391188334
CDK9	SGSH	PCPG	0.80110586214301	0.498364802784692	4	0.399242964996562
CEBPZ	STT3A	PCPG	0.988512534220839	0.453293667658309	2	0.448086472163174
CEBPZ	SLC35E3	PCPG	0.903376456063127	0.620591747111084	2	0.560627973167235
CHD2	MAN1A2	PCPG	0.966394674683272	0.480187400076903	3	0.464050546284325
CHD2	OGT	PCPG	0.729385870732231	0.505658429967822	3	0.368820114235173
CHD2	NDST2	PCPG	0.810339274210865	0.513462044401271	3	0.416078460394953
CHD2	COG3	PCPG	0.71918617135495	0.422202659219234	3	0.30364231401976
CHD2	ALG10B	PCPG	0.660027914966717	0.440722077186166	3	0.290888873684986
CHD4	NEU3	PCPG	0.956089967255355	0.408449193532067	2	0.39051417606955
CHD4	SLC35E3	PCPG	0.947769606527457	0.448266650476595	2	0.424853506941584
CHD4	FUT10	PCPG	0.926941864834398	0.476121668386862	2	0.441337107182583
CHD4	ST3GAL2	PCPG	0.925116753448924	0.490905227369316	2	0.454144650195007
CHD7	OGT	PCPG	0.993074940949109	0.424861878453039	3	0.421919684856279
CLOCK	FUT11	PCPG	0.920392935745343	0.750296480683221	1	0.690567580535429
CLOCK	GANAB	PCPG	0.988780932953996	0.626618501204137	1	0.619588426226861
CPSF3L	B3GALT6	PCPG	0.717092548851192	0.729757351304313	4	0.523303559089704
CPSF3L	PIGQ	PCPG	0.671462314794932	0.435369234816749	4	0.292334034200553
CPSF3L	SLC35C2	PCPG	0.726379643547348	0.498482180802623	4	0.362087308806114
CPSF3L	GALE	PCPG	0.993880180373631	0.663131159816243	4	0.659072916729543
CREB3L2	FUT11	PCPG	0.997208653175157	0.438307732782871	1	0.437084263884663
CTBP1	DPM3	PCPG	0.946373933115036	0.521561127638476	4	0.493591855723138
CTBP1	DPM2	PCPG	0.961618981158409	0.523277275210977	4	0.503193360251728
CTBP1	B4GALT7	PCPG	0.977078748188309	0.476419160949548	4	0.465499037393509
CTBP1	PIGC	PCPG	0.996832894948736	0.498812053508186	4	0.497232263333889
DICER1	FUT10	PCPG	0.948682162220194	0.435304474530994	2	0.412965590122189
EED	ALG9	PCPG	0.863646124114237	0.615499969643616	2	0.53157416317514
EED	ALG8	PCPG	0.620088039510414	0.570768826017445	2	0.353926922338818
EGLN2	B3GALT4	PCPG	0.987438939288207	0.420158662700099	4	0.414881024229337
ELF2	COG3	PCPG	0.990015567126523	0.566848804970352	3	0.561189141127715
ELK3	FUT11	PCPG	0.939234526813033	0.747944872806751	1	0.702495648692883
ELK3	SLC35A3	PCPG	0.927478662300714	0.663479246352175	1	0.615362843871001
ELL2	GLA	PCPG	0.675703242430749	0.404723453342238	11	0.27347294971112
EP400	OGT	PCPG	0.819143225252308	0.508354076862364	1	0.416414798091197
EP400	FUT11	PCPG	0.944223749194761	0.475354663752454	1	0.448841162805557
EP400	FUT10	PCPG	0.942881683487224	0.441019569748852	1	0.415829274375609
EP400	POMT2	PCPG	0.813023405625939	0.468518406087467	1	0.380916430115669
EPAS1	MGAT3	PCPG	0.915074082027056	0.675134074029102	4	0.617797693037367
EPAS1	MFNG	PCPG	0.998121108009448	0.606065205512719	4	0.604926474452329
EPAS1	NDST1	PCPG	0.999946317371698	0.511191386881995	4	0.511163944784782
EPAS1	SLC35E4	PCPG	0.876154176508482	0.429263554125433	4	0.376101055769873
ERCC3	SLC35E3	PCPG	0.941972193891245	0.524169752899035	2	0.493753332109736
ERG	MFNG	PCPG	0.986847756066137	0.798121951713112	4	0.78762485711521
ERG	FUT1	PCPG	0.845125617350226	0.740317325400198	4	0.62566113666391
ERG	NDST1	PCPG	0.970313506549281	0.621478153522353	4	0.603028646388047
ERG	CHSY1	PCPG	0.774425595877174	0.614113694776678	4	0.475585364013762
ERG	ST3GAL1	PCPG	0.77716340992055	0.678359945763261	4	0.527196528602895
ERG	B4GALT1	PCPG	0.994846467683058	0.664213870843705	4	0.660790823194951
ERG	A4GALT	PCPG	0.836482714193687	0.732274907413029	4	0.612535302088781
ERG	ST6GAL1	PCPG	0.901492377066781	0.607340173638516	4	0.547512536821537
ERG	SULF2	PCPG	0.692559587717415	0.706121870762755	4	0.489031471693703
ERG	HYAL1	PCPG	0.665235129911961	0.577238783316131	4	0.383999517009529
ERG	EXT1	PCPG	0.870249087395319	0.490457976645822	4	0.426820606581781
ETS1	MFNG	PCPG	0.995490659222676	0.660113735251857	4	0.657137057467814
ETS1	NDST1	PCPG	0.975467038866223	0.6603201586627	4	0.644120549874379
ETS1	ST6GALNAC3	PCPG	0.897627227829075	0.579333373808512	4	0.5200254103206
ETS1	ST6GAL1	PCPG	0.97138715911531	0.567395219881408	4	0.551160430736208
ETS1	SULF2	PCPG	0.94057333047026	0.650251957986765	4	0.611609649768419
ETS1	FUT1	PCPG	0.933970367189178	0.685449173294477	4	0.640189216071361
ETS1	ST3GAL1	PCPG	0.981586858492592	0.68343958067715	4	0.670855310966378
ETS1	B4GALT1	PCPG	0.993182306205712	0.637048954728513	4	0.632705750023203
ETS1	A4GALT	PCPG	0.924200128838308	0.595104527148726	4	0.549995680663113
EZH1	GNE	PCPG	0.744363324028344	0.418428348815089	3	0.311462716591691
EZH1	CTNS	PCPG	0.641131629804595	0.434996863173659	3	0.278890247846414
EZH1	XYLT2	PCPG	0.585892205282371	0.40680387752211	3	0.238343220918849
EZH1	GNPDA1	PCPG	0.616276572901009	0.406370793111125	3	0.250436799705589
FEV	FUT7	PCPG	0.946320253368404	0.521094693896791	12	0.493122462757342
FEV	B3GNT9	PCPG	0.954050136883354	0.459498512537187	12	0.438384618783801
FLI1	MFNG	PCPG	0.915879321451578	0.826924088802542	4	0.757362673344437
FLI1	ST6GAL1	PCPG	0.952437191324887	0.600016190071439	4	0.571477734821101
FLI1	NDST1	PCPG	0.987545630234056	0.563529840325421	4	0.556511431319865
FLI1	CHSY1	PCPG	0.906109083100709	0.558021168518406	4	0.505628049356999
FLI1	B4GALT1	PCPG	0.985022546703887	0.62434784368486	4	0.614996703015541
FLI1	FUT1	PCPG	0.979922697015246	0.763855665513124	4	0.748519503879996
FLI1	ST3GAL1	PCPG	0.945887910672107	0.662772954485662	4	0.626908925168422
FLI1	HYAL2	PCPG	0.944814258106077	0.649537571084533	4	0.613692358336256
FLI1	A4GALT	PCPG	0.954799226970152	0.727788233865582	4	0.69489164309283
FLI1	SULF2	PCPG	0.840616276572901	0.68047679760387	4	0.572019871896017
FLI1	HYAL1	PCPG	0.837932145157827	0.606322222896809	4	0.508056880888785
FOSL2	CHSY1	PCPG	0.664698303628946	0.406739117236355	4	0.27035880124654
FOSL2	B4GALT1	PCPG	0.988834013313292	0.458682937688463	4	0.453561290112814
FOSL2	HAS1	PCPG	0.684936654498604	0.444668938281233	4	0.304570054945794
FOSL2	HAS2	PCPG	0.940788060983466	0.42557377127624	4	0.400374723084395
FOXK1	GNE	PCPG	0.972192398539833	0.482031044461984	3	0.468626917286157
GABPA	ALG10B	PCPG	0.741786557869873	0.431352073341024	3	0.319971169713671
GABPA	COG3	PCPG	0.729063774962422	0.489723352154292	3	0.35703955580886
GABPA	GNE	PCPG	0.726379643547348	0.446307651832514	3	0.324188793050555
GABPA	POFUT1	PCPG	0.754187245007516	0.48454657681177	3	0.365438847843492
GABPA	GALNT7	PCPG	0.75869658578484	0.418825005565337	3	0.317761101763738
GATA6	B4GALT1	PCPG	0.968166201417221	0.586867828304293	4	0.568185596063341
GLYR1	COG7	PCPG	0.921788609157765	0.643624147491551	2	0.593285407736589
GLYR1	ALG1	PCPG	0.953513339417038	0.575257523323822	2	0.548515722089272
GLYR1	COG5	PCPG	0.966396478608621	0.568886730212697	2	0.549770132804723
GLYR1	PAPSS1	PCPG	0.975683074775887	0.542919879383968	2	0.529717737274304
GTF2I	COG5	PCPG	0.868745973802877	0.55450994677514	1	0.48172828369455
GTF2I	UGGT1	PCPG	0.92318015890058	0.422898832291098	1	0.390411811193366
GTF2I	SLC35A3	PCPG	0.994470689284947	0.668811851132293	1	0.665113782597473
GTF2I	ALG10	PCPG	0.89564097058192	0.62880213708943	1	0.563180956366763
GTF2I	FUT11	PCPG	0.97208503328323	0.709928561309777	1	0.69011092914953
GTF2I	SLC35E3	PCPG	0.914429890487438	0.65042802501366	1	0.594770827683202
GTF2I	SLC35E1	PCPG	0.974930212583208	0.534464614575112	1	0.521065700305916
GTF2I	COG6	PCPG	0.91013528022332	0.480298706818044	1	0.437136798120739
GTF2I	GANAB	PCPG	0.964032639038007	0.51730111509117	1	0.498695159158644
GTF2I	MGAT5	PCPG	0.810768735237277	0.785309533928319	1	0.636704417592839
GTF2I	POFUT1	PCPG	0.937567103285377	0.512334810677352	1	0.480348264359027
GTF2I	NEU3	PCPG	0.750697874167919	0.698583368749115	1	0.524425049849024
GTF2I	GNS	PCPG	0.929890487438265	0.450573735656609	1	0.418984230676604
GTF2I	STT3A	PCPG	0.983948894137857	0.425078420658531	1	0.418255441928828
GTF2I	GALNT11	PCPG	0.91013528022332	0.459872907939206	1	0.418546557934362
GTF2I	GLB1	PCPG	0.88694438479708	0.435887317102787	1	0.386607808308581
GTF2I	NDST2	PCPG	0.805400472407129	0.509280958452229	1	0.410175124525381
HECTD1	FUT11	PCPG	0.993826829137366	0.672470807277437	1	0.66831953008398
HECTD1	UGCG	PCPG	0.975575715282624	0.686270819419991	1	0.66950914553325
HINFP	DPAGT1	PCPG	0.989049331687154	0.457818792625423	1	0.452805370879994
HINFP	B3GAT3	PCPG	0.923452681303344	0.469924918543703	1	0.433953426040438
HSF1	DPM2	PCPG	0.88297187030277	0.444694715965434	4	0.392652925069758
HSF1	PIGQ	PCPG	0.773083530169637	0.46909922490033	4	0.362652884785788
JMJD1C	FUT11	PCPG	0.984915181447284	0.551468237103596	1	0.543149438809302
JMJD1C	STT3B	PCPG	0.993772815117028	0.483619695221905	1	0.480608105966712
JMJD1C	CSGALNACT2	PCPG	0.999785269486794	0.675670370145508	1	0.675525283100169
JMJD1C	MAN1A2	PCPG	0.829557655142796	0.547198105761642	1	0.453932377514207
JMJD1C	NDST2	PCPG	0.968219884045523	0.565610264505292	1	0.547635104714271
JMJD1C	NEU3	PCPG	0.806420442344857	0.613757513205027	1	0.494946605291277
JMJD1C	GANAB	PCPG	0.890487438264977	0.46799222876571	1	0.416741200921494
JMJD1C	OGT	PCPG	0.639628516212154	0.553595207738854	1	0.354095281308162
JMJD1C	SLC35A3	PCPG	0.622503757783981	0.476749033655111	1	0.296778064970188
JUND	DPM2	PCPG	0.948303628945673	0.522301823406796	4	0.495300714541607
KAT2B	NEU3	PCPG	0.855647412497316	0.601904357152976	1	0.515017905768804
KAT2B	MAN1A1	PCPG	0.839005797723857	0.430918988930039	1	0.361543530061605
KAT2B	STT3B	PCPG	0.694438479707966	0.66205249630664	1	0.459754729022047
KAT2B	CSGALNACT2	PCPG	0.782531672750698	0.478384230870419	1	0.374350812400585
KAT2B	GANAB	PCPG	0.997906377496242	0.518507275413353	1	0.517421716913185
KAT2B	FUT11	PCPG	0.927367403908095	0.401030093295287	1	0.371902236508271
KAT2B	ACER2	PCPG	0.581651277646554	0.549217817173618	1	0.319453245065286
KAT2B	OGT	PCPG	0.813077088254241	0.473207455527898	1	0.384754140080822
KAT2B	SLC35E3	PCPG	0.768681554648916	0.513660372776395	1	0.394841253907301
KAT2B	B4GALT5	PCPG	0.630126691002792	0.427911683160302	1	0.269638572951236
KAT2B	POFUT1	PCPG	0.8623040584067	0.411980652864631	1	0.355252588950213
KAT5	KHK	PCPG	0.991786557869873	0.490909274887176	2	0.486877219966748
KAT5	ALG8	PCPG	0.780867511273352	0.452338453443426	2	0.353216402393605
KAT5	COG8	PCPG	0.737652995490659	0.485145609455002	2	0.357869112063624
KDM3A	FUT11	PCPG	0.795683916684561	0.508495739987453	1	0.404601882010631
KDM3A	MGAT3	PCPG	0.754187245007516	0.520733410236173	1	0.392730496049388
KDM4C	FUT11	PCPG	0.913624651062916	0.478141379798838	1	0.436841751277455
KDM4C	NDST2	PCPG	0.67065707537041	0.486127132535972	1	0.326024600964779
LARP7	COG8	PCPG	0.985399108916206	0.472072126768259	2	0.465179453061621
LARP7	COG1	PCPG	0.92667346610124	0.47626737902981	2	0.441344342916507
LDB1	POFUT1	PCPG	0.980997369692415	0.560785623216563	1	0.55012922133677
LEO1	SLC35E3	PCPG	0.996671855708841	0.647540121020784	2	0.645385014063712
LMO2	MFNG	PCPG	0.7282585355379	0.614882723170016	4	0.447793591503352
LMO2	HYAL2	PCPG	0.778237062486579	0.527144678525894	4	0.410243526121424
LMO2	FUT1	PCPG	0.867511273351943	0.61446380507154	4	0.533054277966292
LMO2	HYAL1	PCPG	0.797509126046811	0.534845081253921	4	0.42654383332125
LYL1	MGAT1	PCPG	0.991464462100064	0.498459919454395	4	0.494205295920293
LYL1	DPM3	PCPG	0.655894352587503	0.438408920729363	4	0.287549935230371
LYL1	B3GALT4	PCPG	0.6485398325102	0.437158237710724	4	0.283514530265367
LYL1	SULT1A3	PCPG	0.808567747476917	0.407933135004958	4	0.329841576092156
LYL1	DPM2	PCPG	0.723856560017178	0.459290065367414	4	0.332460126766921
MAFF	B4GALT1	PCPG	0.989746617994417	0.550820634246049	4	0.545172859866567
MAFF	HAS1	PCPG	0.563506549280653	0.492054514790994	4	0.277275941687839
MAFF	B3GNT5	PCPG	0.973588146875671	0.552803917997288	4	0.53820334210859
MAX	PIGH	PCPG	0.832939660725789	0.426221844453889	13	0.355017078513342
MBD3	DPM2	PCPG	0.979385870732231	0.595990933559994	4	0.58370509941317
MBD3	PIGQ	PCPG	0.762132273996135	0.465330985772975	4	0.354643762348021
MBD3	RFNG	PCPG	0.943364827141937	0.500957237973813	4	0.472585438206668
MBD3	B4GALT7	PCPG	0.862143010521795	0.544678525893996	4	0.469590784080823
MBD3	B4GALT2	PCPG	0.603768520506764	0.549920061522272	4	0.332024421942291
MBD3	ALG3	PCPG	0.97063560231909	0.450446238844029	4	0.437219156352743
MBD3	HYAL2	PCPG	0.98985398325102	0.459589581689029	4	0.454926578095555
MBD3	GALE	PCPG	0.674092763581705	0.507769210531642	4	0.342283550388975
MBD3	A4GALT	PCPG	0.854842173072794	0.476073098172546	4	0.406967361783317
MECP2	IDS	PCPG	0.616920764440627	0.589363123064781	3	0.36359034841424
MECP2	NDST2	PCPG	0.73443203779257	0.495628680711554	3	0.36400558196343
MECP2	SLC35A5	PCPG	0.982338415288812	0.400018213830369	3	0.392953258260786
MECP2	GNE	PCPG	0.893976809104574	0.485793212312549	3	0.434287865827833
MECP2	COG5	PCPG	0.964891561090831	0.470068605427722	3	0.453565230510945
MECP2	SLC35B4	PCPG	0.765406914322525	0.467886993301358	3	0.358123939794436
MECP2	PAPSS1	PCPG	0.71956194975306	0.555764677311639	3	0.399907114810243
MECP2	PIGM	PCPG	0.791872450075156	0.499208710258434	3	0.395309624491205
MEF2A	FUT11	PCPG	0.856774747691647	0.471511545544695	1	0.403979185467755
MEF2A	MGAT5	PCPG	0.799763796435473	0.499941310991035	1	0.399834960873118
MEF2A	CSGALNACT2	PCPG	0.568713764225896	0.533531661708457	1	0.303426799663914
MEF2A	UGCG	PCPG	0.684560876100494	0.428298221115901	1	0.293196205479384
MEF2A	SLC35A5	PCPG	0.819357955765514	0.41223969400765	1	0.337771872967509
MEF2A	SLC35A3	PCPG	0.923072793643977	0.539173901604841	1	0.497696759614303
MEF2A	MAN2A1	PCPG	0.528076014601675	0.515663894116933	1	0.27230973407925
MEF2A	FPGT	PCPG	0.937137642258965	0.472177362232611	1	0.442495179970726
MEF2A	OGT	PCPG	0.963388447498389	0.416020075688584	1	0.400788934845787
MEF2A	ACER2	PCPG	0.649720850332832	0.474468257341186	1	0.308271919615652
MEF2A	GNE	PCPG	0.95109512561735	0.440635055552183	1	0.419085853511811
MEF2A	GALNT10	PCPG	0.90508911316298	0.508230627567644	1	0.459994007987464
MEF2A	POFUT1	PCPG	0.670120249087395	0.436518729888896	1	0.29252004000446
MEF2A	SLC35E1	PCPG	0.849581275499248	0.412091959605772	1	0.350105612664856
MEF2C	MFNG	PCPG	0.602426454799227	0.667182725193775	4	0.401928523841773
MEF2C	NDST1	PCPG	0.703349796006012	0.468125796855079	4	0.329256183723172
MEF2C	ST3GAL1	PCPG	0.91196048958557	0.565630502094591	4	0.515832669614715
MEF2C	A4GALT	PCPG	0.794717629375134	0.591694493351952	4	0.470230045070984
MEF2C	HYAL1	PCPG	0.681071505260898	0.536087669236841	4	0.365114035838942
MEF2C	HYAL2	PCPG	0.717629375134207	0.522896808532168	4	0.375246109966611
MEIS3	MAN2B1	PCPG	0.97745450641473	0.445904923805476	14	0.435851777206179
MSX1	A4GALT	PCPG	0.9176015889205	0.445065063849594	4	0.408392409761391
MTA3	COG3	PCPG	0.995920339255999	0.467401291158197	3	0.465494452458964
MTA3	GCNT1	PCPG	0.904503730742391	0.522910974844677	3	0.472974927593151
MYBL1	FUT2	PCPG	0.971227655805465	0.423422985853925	15	0.411240113965058
MZF1	DPM3	PCPG	0.962853615330936	0.519727602048044	4	0.500421600619237
MZF1	DPM2	PCPG	0.955123731815986	0.400050593973246	4	0.382097816230928
NPAT	GANAB	PCPG	0.992323796231682	0.698463966972254	1	0.693102415236947
NPAT	DPAGT1	PCPG	0.993719469644103	0.505798069333981	1	0.502621389205575
NR2C2	STT3B	PCPG	0.892366330255529	0.653344261631555	1	0.583022421145659
NR2C2	OGT	PCPG	0.967414644621001	0.518116689939894	1	0.501233673470412
NR2C2	ALG10B	PCPG	0.903961777968649	0.590524760690507	1	0.533811812608302
NR2C2	FUT11	PCPG	0.948840455228688	0.403974662538199	1	0.3833075027036
NR2C2	COG3	PCPG	0.909222675542194	0.517499443466294	1	0.47052222858002
NR2C2	COG5	PCPG	0.932628301481641	0.509964988970514	1	0.475607781478674
NR2C2	SLC35A3	PCPG	0.833583852265407	0.401315443304394	1	0.334530073203276
NR2C2	SLC35B4	PCPG	0.928655786987331	0.421749337218951	1	0.39165996266645
NR2C2	GNE	PCPG	0.854251664161477	0.566312508853945	1	0.483773403123944
NR2C2	PAPSS1	PCPG	0.903800730083745	0.408190152389047	1	0.368922557742216
NR2C2	GANAB	PCPG	0.998496886407559	0.477908647521907	1	0.477190296537872
NR2C2	COG8	PCPG	0.855701095125617	0.506832210147127	1	0.433696877267833
NR2C2	ASAH1	PCPG	0.906431178870517	0.431914678323518	1	0.391500931044267
NR2F2	A4GALT	PCPG	0.921462314794932	0.544816141501224	4	0.502027542885361
NR2F2	MFNG	PCPG	0.725896499892635	0.629202841357538	4	0.456736140263938
NR2F2	FUT1	PCPG	0.538597809748765	0.580240017809079	4	0.312516002720554
NR2F2	EXT1	PCPG	0.630180373631093	0.495221905166657	4	0.312079125228226
NRF1	B3GALT6	PCPG	0.957214945243719	0.451472284621456	4	0.432156018202984
NRF1	MGAT3	PCPG	0.798099634958128	0.443417724080708	4	0.353891523722777
PBX1	ACER2	PCPG	0.772224608116813	0.445939327707284	1	0.344365322582632
PBX1	GNE	PCPG	0.71558943525875	0.467358792220671	1	0.334437014188401
PBX1	UGCG	PCPG	0.750858922052824	0.418007406957683	1	0.313864590998342
PBX1	SLC35E3	PCPG	0.888715911531029	0.479815028433813	1	0.426419250360843
PBX1	GALNT13	PCPG	0.719078806098347	0.473685062635339	1	0.34061688930644
PBX3	IDS	PCPG	0.580631307708825	0.523548458907575	2	0.303988626344445
PBX3	SLC35F5	PCPG	0.646285162121537	0.460886811163054	2	0.297864307472193
PCGF1	RFNG	PCPG	0.998550646840947	0.60309230364479	4	0.602218209909302
PCGF1	IDUA	PCPG	0.98722422030168	0.489775969886467	4	0.483518699993666
PHF20	POFUT1	PCPG	0.958344516613882	0.541889786088681	1	0.519317105107157
PHF20	UGCG	PCPG	0.991464920285576	0.627450266124299	1	0.622094928086092
PHF20	FUT11	PCPG	0.981051049439047	0.563942687147107	1	0.553256565049146
PHF20	SLC35A3	PCPG	0.990981802565892	0.553372594256572	1	0.548382170946942
PHF20	SLC35E3	PCPG	0.951795587524827	0.628192985651549	1	0.597911311857191
PHF20	SLC35E1	PCPG	0.939395566052928	0.56638334041649	1	0.532057998673497
PHF20	GNE	PCPG	0.978528101347362	0.654722441462773	1	0.640664307554077
PHF20	NDST2	PCPG	0.953405979923775	0.530684232894178	1	0.505957521092571
PHF8	COG5	PCPG	0.865900794502899	0.558812458259972	1	0.483876151585428
PHF8	NDST2	PCPG	0.76342065707537	0.644089612045413	1	0.491711314843129
PHF8	GANAB	PCPG	0.99672535967361	0.505650334932103	1	0.503994511954282
PHF8	FUT11	PCPG	0.971333476487009	0.575818104547386	1	0.559311401314172
PHF8	POFUT1	PCPG	0.876368907021688	0.54833141076235	1	0.480540599135461
PHF8	GNE	PCPG	0.892258964998926	0.623817618845243	1	0.556606862938951
PHF8	FUT10	PCPG	0.923019111015675	0.539007953372594	1	0.49751464195235
