key	nodeType
ARSB	Glycogene
GAL3ST4	Glycogene
CSGALNACT2	Glycogene
CHST2	Glycogene
HS3ST3B1	Glycogene
GM2A	Glycogene
ST8SIA4	Glycogene
CSGALNACT2	Glycogene
MAN1A1	Glycogene
NDST1	Glycogene
ARSB	Glycogene
ST8SIA1	Glycogene
ST3GAL2	Glycogene
SLC35B4	Glycogene
ST8SIA4	Glycogene
CHST3	Glycogene
CHST15	Glycogene
ST6GALNAC6	Glycogene
ST3GAL3	Glycogene
DPM1	Glycogene
DAD1	Glycogene
NEU3	Glycogene
MAN1A2	Glycogene
OGT	Glycogene
FKTN	Glycogene
LAMP2	Glycogene
HS2ST1	Glycogene
ALG10	Glycogene
ALG10B	Glycogene
HS2ST1	Glycogene
SLC35A3	Glycogene
FPGT	Glycogene
COG3	Glycogene
UGGT2	Glycogene
OGT	Glycogene
B3GALNT2	Glycogene
GLCE	Glycogene
MFNG	Glycogene
MAN1C1	Glycogene
ST6GALNAC6	Glycogene
GFPT2	Glycogene
CHST3	Glycogene
TPST1	Glycogene
CHST7	Glycogene
GAL3ST4	Glycogene
B3GNT9	Glycogene
CSGALNACT2	Glycogene
CSGALNACT1	Glycogene
ST3GAL3	Glycogene
EXTL1	Glycogene
A4GALT	Glycogene
ST3GAL5	Glycogene
HAS1	Glycogene
TPST1	Glycogene
CHST14	Glycogene
CHST3	Glycogene
ST6GALNAC3	Glycogene
GFPT2	Glycogene
NDST1	Glycogene
CHST1	Glycogene
A4GALT	Glycogene
CHST15	Glycogene
GBGT1	Glycogene
ST3GAL3	Glycogene
ST3GAL4	Glycogene
CHST12	Glycogene
MAN1C1	Glycogene
EXTL1	Glycogene
ARSB	Glycogene
HAS1	Glycogene
COG6	Glycogene
CSGALNACT2	Glycogene
FAM20B	Glycogene
CHST15	Glycogene
ARSB	Glycogene
DSEL	Glycogene
MAN1A2	Glycogene
STT3B	Glycogene
PIGN	Glycogene
OGT	Glycogene
GALNT7	Glycogene
COG8	Glycogene
GPI	Glycogene
GANAB	Glycogene
DDOST	Glycogene
OGT	Glycogene
PIGW	Glycogene
ALG6	Glycogene
PIGN	Glycogene
FPGT	Glycogene
GNPNAT1	Glycogene
HS2ST1	Glycogene
FUT10	Glycogene
DAD1	Glycogene
SLC35A3	Glycogene
DPM2	Glycogene
MAN1B1	Glycogene
PIGW	Glycogene
GMPPB	Glycogene
STT3B	Glycogene
NEU3	Glycogene
COG5	Glycogene
POFUT1	Glycogene
HS2ST1	Glycogene
ALG10	Glycogene
FKTN	Glycogene
COG3	Glycogene
PIGW	Glycogene
FKTN	Glycogene
C1GALT1C1	Glycogene
OGT	Glycogene
PIGA	Glycogene
GLCE	Glycogene
HS2ST1	Glycogene
