key	nodeType
ALKBH3	TF
ARID2	TF
ARNT2	TF
ATF1	TF
ATF7IP	TF
ATRX	TF
BATF	TF
BMI1	TF
BRCA1	TF
BRD1	TF
BRD2	TF
BRD3	TF
BRD4	TF
BRD7	TF
CASP8AP2	TF
CBFB	TF
CBX3	TF
CD59	TF
CDK12	TF
CDK8	TF
CHD1	TF
CHD2	TF
CHD4	TF
CHD8	TF
CREB1	TF
CREB3	TF
CREB3L4	TF
CREBBP	TF
CREM	TF
CSNK2A1	TF
CTBP2	TF
CTNNB1	TF
DCP1A	TF
DDX5	TF
DEK	TF
DR1	TF
E2F8	TF
ELF2	TF
ERCC3	TF
ERCC6	TF
ERF	TF
ESR1	TF
FANCD2	TF
GABPA	TF
GAPDH	TF
GATAD1	TF
GLIS3	TF
GLYR1	TF
GMEB1	TF
GRHL2	TF
GRHL3	TF
GTF2I	TF
HCFC1	TF
HECTD1	TF
HEYL	TF
HIF1A	TF
HINFP	TF
HOXA6	TF
JARID2	TF
KDM1B	TF
KDM3A	TF
KDM4A	TF
KDM4C	TF
KDM5B	TF
KDM6B	TF
KLF15	TF
LARP7	TF
LEO1	TF
LYL1	TF
MBD3	TF
MBD4	TF
MECOM	TF
MED1	TF
MED12	TF
MNT	TF
MRE11A	TF
MYBL1	TF
NCAPG2	TF
NFAT5	TF
NFYA	TF
NIPBL	TF
PALB2	TF
PHF20	TF
PHF6	TF
POLR2B	TF
POLR3A	TF
POLR3GL	TF
PRDM4	TF
PSIP1	TF
RB1	TF
RBBP5	TF
RCOR1	TF
REST	TF
RFX1	TF
RFX2	TF
RFX7	TF
RNF2	TF
RYBP	TF
SIN3A	TF
SIRT6	TF
SMAD1	TF
SMARCC1	TF
SMC1A	TF
SMC3	TF
SND1	TF
SP2	TF
SP4	TF
SPDEF	TF
STAT3	TF
SVIL	TF
TAF1	TF
TAF7	TF
TCF12	TF
TEAD1	TF
TEAD2	TF
TERF1	TF
TERF2	TF
TET2	TF
TET3	TF
TFAM	TF
TFCP2	TF
TFDP1	TF
THAP1	TF
TOP2B	TF
TRRAP	TF
TTF2	TF
VEZF1	TF
XRN2	TF
YAP1	TF
YY1	TF
ZBTB10	TF
ZBTB33	TF
GAL3ST3	Glycogene
COG6	Glycogene
ALG10B	Glycogene
SLC35A5	Glycogene
STT3B	Glycogene
MGAT2	Glycogene
ALG10	Glycogene
FKTN	Glycogene
COG3	Glycogene
CSGALNACT2	Glycogene
UGGT2	Glycogene
FUT7	Glycogene
FAM20B	Glycogene
CSGALNACT2	Glycogene
PIGW	Glycogene
PIGO	Glycogene
NDST2	Glycogene
COG3	Glycogene
STT3B	Glycogene
SLC35A5	Glycogene
COG6	Glycogene
GALNT11	Glycogene
STT3B	Glycogene
RTF1	Glycogene
COG3	Glycogene
B3GALNT2	Glycogene
STT3B	Glycogene
FUT11	Glycogene
MAN2A1	Glycogene
UGCG	Glycogene
FUT10	Glycogene
SLC35D1	Glycogene
SLC35A5	Glycogene
SLC35E1	Glycogene
STT3B	Glycogene
FKTN	Glycogene
ALG10	Glycogene
SLC35A5	Glycogene
COG6	Glycogene
CMAS	Glycogene
ST6GALNAC2	Glycogene
PIGO	Glycogene
ACER2	Glycogene
SLC35E1	Glycogene
COG8	Glycogene
STT3B	Glycogene
NEU3	Glycogene
MAN1A2	Glycogene
FUT11	Glycogene
UGGT2	Glycogene
COG5	Glycogene
UGGT1	Glycogene
SLC35D1	Glycogene
HS2ST1	Glycogene
RTF1	Glycogene
GANAB	Glycogene
UGCG	Glycogene
SLC35A5	Glycogene
MAN2A1	Glycogene
OGT	Glycogene
STT3B	Glycogene
CSGALNACT2	Glycogene
SLC35D1	Glycogene
COG5	Glycogene
COG6	Glycogene
COG3	Glycogene
UGGT2	Glycogene
SLC35F5	Glycogene
HS2ST1	Glycogene
SLC35A1	Glycogene
B3GNT2	Glycogene
PIGN	Glycogene
MAN1A2	Glycogene
OGT	Glycogene
COG3	Glycogene
FKTN	Glycogene
STT3B	Glycogene
UGGT2	Glycogene
CHSY1	Glycogene
COG6	Glycogene
NEU3	Glycogene
DPM1	Glycogene
NEU3	Glycogene
STT3B	Glycogene
COG5	Glycogene
B4GALT5	Glycogene
GANAB	Glycogene
GMPPA	Glycogene
GALNT4	Glycogene
B4GALNT3	Glycogene
GCNT3	Glycogene
MAN1A2	Glycogene
STT3B	Glycogene
COG5	Glycogene
CSGALNACT2	Glycogene
DPM1	Glycogene
GANAB	Glycogene
FUT11	Glycogene
MAN1A2	Glycogene
COG3	Glycogene
ACER2	Glycogene
STT3B	Glycogene
UGGT1	Glycogene
COG5	Glycogene
B3GALNT2	Glycogene
SLC35D1	Glycogene
STT3B	Glycogene
SLC35D1	Glycogene
EXTL2	Glycogene
UGGT2	Glycogene
ALG10	Glycogene
STT3B	Glycogene
ALG10	Glycogene
STT3B	Glycogene
FUT11	Glycogene
GANAB	Glycogene
PIGO	Glycogene
COG3	Glycogene
NEU3	Glycogene
SLC35A5	Glycogene
MAN1A2	Glycogene
STT3B	Glycogene
COG5	Glycogene
MAN2A1	Glycogene
UGCG	Glycogene
SLC35D1	Glycogene
UGGT2	Glycogene
DPM1	Glycogene
GALNT4	Glycogene
GCNT2	Glycogene
ST6GALNAC2	Glycogene
PIGW	Glycogene
SLC35A5	Glycogene
COG3	Glycogene
STT3B	Glycogene
EXTL2	Glycogene
PIGK	Glycogene
COG5	Glycogene
CSGALNACT2	Glycogene
SLC35A1	Glycogene
MGAT2	Glycogene
UGCG	Glycogene
SLC35D1	Glycogene
GPI	Glycogene
PIGB	Glycogene
ST6GALNAC1	Glycogene
B4GALT1	Glycogene
GALK2	Glycogene
COG5	Glycogene
SLC35D1	Glycogene
GALK2	Glycogene
PIGO	Glycogene
RTF1	Glycogene
STT3A	Glycogene
B4GALNT3	Glycogene
SLC35A3	Glycogene
SLC35D1	Glycogene
FUT11	Glycogene
UGCG	Glycogene
COG5	Glycogene
FUT11	Glycogene
COG6	Glycogene
MGAT5	Glycogene
COG3	Glycogene
CHSY1	Glycogene
PIGO	Glycogene
NDST1	Glycogene
FUT11	Glycogene
UGCG	Glycogene
EXTL1	Glycogene
STT3B	Glycogene
MAN2A1	Glycogene
SLC35A3	Glycogene
COG6	Glycogene
MAN1A2	Glycogene
COG5	Glycogene
SLC35D1	Glycogene
B3GNT2	Glycogene
ASAH1	Glycogene
HS2ST1	Glycogene
FKTN	Glycogene
GALNT1	Glycogene
FPGT	Glycogene
GALNT7	Glycogene
COG3	Glycogene
C1GALT1	Glycogene
C1GALT1C1	Glycogene
DPAGT1	Glycogene
STT3A	Glycogene
FUT11	Glycogene
FAM20B	Glycogene
STT3B	Glycogene
MAN1A2	Glycogene
EXTL2	Glycogene
IDS	Glycogene
GANAB	Glycogene
FKTN	Glycogene
SLC35A3	Glycogene
MAN1A2	Glycogene
COG3	Glycogene
MAN2A1	Glycogene
COG5	Glycogene
UGCG	Glycogene
COG6	Glycogene
SLC35A1	Glycogene
MAN1A2	Glycogene
STT3B	Glycogene
B3GALNT2	Glycogene
COG5	Glycogene
COG6	Glycogene
CSGALNACT2	Glycogene
HS2ST1	Glycogene
COG3	Glycogene
SLC35A5	Glycogene
POFUT2	Glycogene
GALNT7	Glycogene
DPAGT1	Glycogene
PIGW	Glycogene
SLC35E3	Glycogene
MFNG	Glycogene
FUT7	Glycogene
DPM2	Glycogene
C1GALT1	Glycogene
ALG10B	Glycogene
FUT11	Glycogene
GANAB	Glycogene
PIGO	Glycogene
PIGW	Glycogene
NEU3	Glycogene
FAM20B	Glycogene
UGCG	Glycogene
COG3	Glycogene
PIGO	Glycogene
NEU3	Glycogene
GANAB	Glycogene
FUT8	Glycogene
SLC35E1	Glycogene
COG5	Glycogene
STT3B	Glycogene
NEU3	Glycogene
B3GALNT2	Glycogene
SLC35B4	Glycogene
NDST1	Glycogene
B4GALT5	Glycogene
ALG11	Glycogene
NEU3	Glycogene
MGAT5	Glycogene
COG5	Glycogene
FKTN	Glycogene
STT3B	Glycogene
GANAB	Glycogene
UGCG	Glycogene
PIGK	Glycogene
B3GNT2	Glycogene
SLC35A5	Glycogene
POFUT1	Glycogene
UGCG	Glycogene
FUT11	Glycogene
SLC35E1	Glycogene
CSGALNACT2	Glycogene
SLC35D1	Glycogene
STT3B	Glycogene
MAN2A1	Glycogene
GANAB	Glycogene
COG5	Glycogene
B3GALNT2	Glycogene
COG6	Glycogene
MGAT5	Glycogene
NEU3	Glycogene
MAN2A1	Glycogene
ALG5	Glycogene
MGAT5	Glycogene
ACER2	Glycogene
CHSY1	Glycogene
PIGK	Glycogene
FPGT	Glycogene
MAN1A2	Glycogene
FAM20B	Glycogene
COG5	Glycogene
FUT11	Glycogene
UGGT1	Glycogene
SLC35E1	Glycogene
PIGN	Glycogene
NEU3	Glycogene
STT3B	Glycogene
B3GALNT2	Glycogene
GANAB	Glycogene
UGCG	Glycogene
HS2ST1	Glycogene
FUT10	Glycogene
COG6	Glycogene
MAN2A1	Glycogene
SLC35D1	Glycogene
CSGALNACT2	Glycogene
MAN2A1	Glycogene
UGCG	Glycogene
MGAT2	Glycogene
COG5	Glycogene
B4GALT5	Glycogene
SLC35D1	Glycogene
FUT11	Glycogene
SLC35E1	Glycogene
CHST5	Glycogene
NEU3	Glycogene
STT3B	Glycogene
COG5	Glycogene
GALNT1	Glycogene
FUT11	Glycogene
FKTN	Glycogene
CHSY1	Glycogene
COG6	Glycogene
SLC35B4	Glycogene
COG5	Glycogene
SLC35D1	Glycogene
RTF1	Glycogene
STT3B	Glycogene
SLC35A5	Glycogene
SLC35D1	Glycogene
DPM2	Glycogene
DPM3	Glycogene
STT3B	Glycogene
SLC35D1	Glycogene
COG5	Glycogene
GALNT1	Glycogene
PIGN	Glycogene
FPGT	Glycogene
B3GALNT2	Glycogene
COG6	Glycogene
FKTN	Glycogene
RTF1	Glycogene
UGCG	Glycogene
HS2ST1	Glycogene
B3GALNT2	Glycogene
COG5	Glycogene
NDST1	Glycogene
B4GALT5	Glycogene
SLC35A5	Glycogene
FUT10	Glycogene
STT3B	Glycogene
MAN2A1	Glycogene
FUT11	Glycogene
SLC35D1	Glycogene
B4GALT5	Glycogene
B3GALNT2	Glycogene
GNB1	Glycogene
STT3B	Glycogene
FUT11	Glycogene
MAN2A1	Glycogene
FKTN	Glycogene
SLC35A5	Glycogene
COG5	Glycogene
B4GALT5	Glycogene
PIGK	Glycogene
B3GALNT2	Glycogene
SLC35D1	Glycogene
GALK2	Glycogene
MAN1A2	Glycogene
STT3B	Glycogene
SLC35A5	Glycogene
