key	nodeType
PIGA	Glycogene
COG6	Glycogene
GALK2	Glycogene
OGT	Glycogene
PIGF	Glycogene
SLC35B3	Glycogene
SLC35F5	Glycogene
FUT11	Glycogene
MGAT2	Glycogene
COG3	Glycogene
PIGB	Glycogene
FUT8	Glycogene
UAP1	Glycogene
PIGN	Glycogene
GLCE	Glycogene
SLC35B4	Glycogene
PIGW	Glycogene
GNPNAT1	Glycogene
GALNT1	Glycogene
CHSY1	Glycogene
SLC35A5	Glycogene
B4GALT4	Glycogene
GALNT4	Glycogene
PIGW	Glycogene
EXTL2	Glycogene
UGP2	Glycogene
B3GALNT2	Glycogene
ALG10B	Glycogene
UGDH	Glycogene
ALG10	Glycogene
COG5	Glycogene
FKTN	Glycogene
FUT8	Glycogene
UAP1	Glycogene
SLC35A3	Glycogene
COG3	Glycogene
MGAT2	Glycogene
FAM20B	Glycogene
FUT8	Glycogene
GALK2	Glycogene
DPM1	Glycogene
ALG5	Glycogene
MGAT2	Glycogene
PIGB	Glycogene
SULT1A3	Glycogene
SLC35F5	Glycogene
HEXB	Glycogene
SLC35B3	Glycogene
B3GNT5	Glycogene
MGAT4A	Glycogene
UGCG	Glycogene
ALG2	Glycogene
UAP1	Glycogene
PIGF	Glycogene
PIGG	Glycogene
CHST11	Glycogene
C1GALT1	Glycogene
B3GALT4	Glycogene
ALG3	Glycogene
SLC35A4	Glycogene
CHPF	Glycogene
DPAGT1	Glycogene
FKTN	Glycogene
COG6	Glycogene
DPM1	Glycogene
TSTA3	Glycogene
EXT1	Glycogene
GPI	Glycogene
SLC35B4	Glycogene
SLC35A5	Glycogene
GALK1	Glycogene
CTBS	Glycogene
FPGT	Glycogene
DPM1	Glycogene
PIGK	Glycogene
B3GALNT2	Glycogene
UGGT2	Glycogene
COG6	Glycogene
MAN2A1	Glycogene
PIGB	Glycogene
LAMP2	Glycogene
FUT8	Glycogene
GALK2	Glycogene
UGP2	Glycogene
RFNG	Glycogene
COG8	Glycogene
PIGQ	Glycogene
GBA	Glycogene
NEU1	Glycogene
GBA	Glycogene
TSTA3	Glycogene
GANAB	Glycogene
FUT11	Glycogene
FUT8	Glycogene
PIGH	Glycogene
FUT4	Glycogene
SLC35A5	Glycogene
C1GALT1	Glycogene
FUT10	Glycogene
FAM20B	Glycogene
GALNT4	Glycogene
TSTA3	Glycogene
DPM2	Glycogene
GALK1	Glycogene
UGDH	Glycogene
MAN2A1	Glycogene
GALK2	Glycogene
CSGALNACT2	Glycogene
SLC35C2	Glycogene
RTF1	Glycogene
UGGT1	Glycogene
GALK2	Glycogene
MGAT4A	Glycogene
GFPT1	Glycogene
FUT11	Glycogene
UGDH	Glycogene
MGAT2	Glycogene
STT3B	Glycogene
MAN1A2	Glycogene
COG6	Glycogene
CMAS	Glycogene
COG3	Glycogene
SLC35E3	Glycogene
PIGB	Glycogene
GALNT3	Glycogene
SLC35B3	Glycogene
COG5	Glycogene
MAN2A1	Glycogene
UXS1	Glycogene
SLC35D1	Glycogene
GALNT11	Glycogene
GNB1	Glycogene
PIGV	Glycogene
MAN1B1	Glycogene
LAMP1	Glycogene
ST8SIA4	Glycogene
MAN1A1	Glycogene
GALNT3	Glycogene
GFPT1	Glycogene
MAN2A1	Glycogene
RTF1	Glycogene
XYLT1	Glycogene
CHST14	Glycogene
GALNT4	Glycogene
OGT	Glycogene
ALG10B	Glycogene
COG3	Glycogene
SLC35A3	Glycogene
SLC35F5	Glycogene
DPM1	Glycogene
SLC35A5	Glycogene
B4GALT1	Glycogene
ST8SIA1	Glycogene
LAMP2	Glycogene
SLC35A5	Glycogene
SLC35F5	Glycogene
FPGT	Glycogene
STT3B	Glycogene
UGCG	Glycogene
GALNT11	Glycogene
B3GNT2	Glycogene
GNPNAT1	Glycogene
GALK2	Glycogene
FAM20B	Glycogene
GANAB	Glycogene
NANS	Glycogene
DPM2	Glycogene
DAD1	Glycogene
RENBP	Glycogene
ALG1	Glycogene
SLC35A5	Glycogene
GLCE	Glycogene
COG3	Glycogene
CSGALNACT2	Glycogene
PIGX	Glycogene
STT3B	Glycogene
PIGM	Glycogene
B3GALNT2	Glycogene
GALK2	Glycogene
OGT	Glycogene
FUT11	Glycogene
SLC35F5	Glycogene
MGAT2	Glycogene
COG3	Glycogene
COG6	Glycogene
DPM1	Glycogene
UGDH	Glycogene
GALNT11	Glycogene
UGP2	Glycogene
ST3GAL3	Glycogene
GALE	Glycogene
B3GALT6	Glycogene
DDOST	Glycogene
HYAL1	Glycogene
NAGA	Glycogene
CTSA	Glycogene
RFNG	Glycogene
PMM1	Glycogene
SLC35A5	Glycogene
TSTA3	Glycogene
GBA	Glycogene
UGCG	Glycogene
NDST1	Glycogene
COG1	Glycogene
ALG3	Glycogene
COG1	Glycogene
SLC35C2	Glycogene
PMM1	Glycogene
MGAT5	Glycogene
NEU3	Glycogene
SLC35E3	Glycogene
FUT11	Glycogene
UGDH	Glycogene
PIGC	Glycogene
SLC35A3	Glycogene
PIGK	Glycogene
MGAT2	Glycogene
FPGT	Glycogene
STT3B	Glycogene
MAN2A1	Glycogene
CMAS	Glycogene
NEU1	Glycogene
MPI	Glycogene
GALK1	Glycogene
ALG8	Glycogene
FAM20B	Glycogene
STT3B	Glycogene
SLC35A5	Glycogene
MAN1A2	Glycogene
GALNT1	Glycogene
SLC35A3	Glycogene
GNPNAT1	Glycogene
FKTN	Glycogene
PAPSS1	Glycogene
B3GALNT1	Glycogene
GALC	Glycogene
GALNT4	Glycogene
UGP2	Glycogene
PIGX	Glycogene
FUT4	Glycogene
FKRP	Glycogene
PIGV	Glycogene
RTF1	Glycogene
FUT11	Glycogene
COG5	Glycogene
SLC35E3	Glycogene
GALK2	Glycogene
UGDH	Glycogene
PIGF	Glycogene
DPM2	Glycogene
PIGQ	Glycogene
SLC35C2	Glycogene
COG1	Glycogene
ALG10B	Glycogene
GALNT1	Glycogene
IDS	Glycogene
CSGALNACT2	Glycogene
SLC35B4	Glycogene
UGP2	Glycogene
MAN1A2	Glycogene
SLC35F5	Glycogene
COG7	Glycogene
DPM2	Glycogene
GALK1	Glycogene
COG1	Glycogene
UGCG	Glycogene
GANAB	Glycogene
CHST3	Glycogene
COG1	Glycogene
SLC35A1	Glycogene
FAM20B	Glycogene
UST	Glycogene
FUT11	Glycogene
COG5	Glycogene
COG3	Glycogene
UGDH	Glycogene
GALK2	Glycogene
B3GALNT2	Glycogene
PIGB	Glycogene
SLC35F5	Glycogene
UGGT2	Glycogene
UGP2	Glycogene
C1GALT1C1	Glycogene
SLC35B3	Glycogene
SLC35E3	Glycogene
PIGL	Glycogene
COG7	Glycogene
ALG10B	Glycogene
PIGG	Glycogene
CSGALNACT2	Glycogene
UGCG	Glycogene
SLC35A3	Glycogene
FAM20B	Glycogene
EXTL2	Glycogene
SLC35D1	Glycogene
SLC35A5	Glycogene
GALNT1	Glycogene
GLCE	Glycogene
COG6	Glycogene
FUT4	Glycogene
UXS1	Glycogene
C1GALT1	Glycogene
COG3	Glycogene
B4GALT4	Glycogene
UGGT2	Glycogene
UGP2	Glycogene
B4GALT3	Glycogene
GAA	Glycogene
SLC35A4	Glycogene
GMPPA	Glycogene
FAM20B	Glycogene
STT3B	Glycogene
FKTN	Glycogene
SLC35F5	Glycogene
PIGK	Glycogene
SLC35E3	Glycogene
SLC35A3	Glycogene
MAN2A1	Glycogene
PIGW	Glycogene
GALNT3	Glycogene
SLC35B4	Glycogene
FPGT	Glycogene
COG3	Glycogene
COG7	Glycogene
ALG2	Glycogene
GALK2	Glycogene
SULT1A3	Glycogene
OGT	Glycogene
SLC35B3	Glycogene
PIGL	Glycogene
PIGH	Glycogene
ALG5	Glycogene
PIGF	Glycogene
ST8SIA4	Glycogene
GAA	Glycogene
CTSA	Glycogene
SULF2	Glycogene
GBA	Glycogene
DPM2	Glycogene
SLC35A5	Glycogene
GALNT4	Glycogene
C1GALT1	Glycogene
STT3B	Glycogene
MAN2A1	Glycogene
MAN1A2	Glycogene
COG5	Glycogene
SLC35F5	Glycogene
EXTL2	Glycogene
MGAT2	Glycogene
UGGT2	Glycogene
GFPT1	Glycogene
OGT	Glycogene
C1GALT1C1	Glycogene
GALNT11	Glycogene
GALK2	Glycogene
SLC35F5	Glycogene
COG5	Glycogene
COG6	Glycogene
PIGK	Glycogene
EXTL2	Glycogene
SLC35D1	Glycogene
OGT	Glycogene
UGP2	Glycogene
C1GALT1	Glycogene
SLC35E3	Glycogene
ALG10	Glycogene
SLC35F5	Glycogene
UGP2	Glycogene
