TF	gene	ctype	RP	cor	clst	BP
CREBBP	NEU3	CESC	0.670710757998712	0.538028842202931	10	0.360861732579097
CREBBP	ACER2	CESC	0.786450504616706	0.538155877948546	10	0.42323296177508
CREBBP	NDST2	CESC	0.790476701739317	0.500262596773523	10	0.39544592750108
CREBBP	PIGN	CESC	0.876905733304703	0.439269615727091	10	0.38519804449764
CREBBP	PIGO	CESC	0.986794073437836	0.424414321033057	10	0.418809536677564
DEK	SLC35B3	CESC	0.954747973589565	0.508795417591843	13	0.485771393917469
DNMT3A	SLC35E3	CESC	0.605593729869014	0.432493737350329	2	0.261915495546975
DNMT3A	MAN2A2	CESC	0.627066781189607	0.432342602516647	2	0.271107684131252
DNMT3A	GAL3ST2	CESC	0.587502684131415	0.425509269523787	2	0.249987837968023
E2F1	PMM1	CESC	0.824350440197552	0.437303603432272	6	0.360491417989369
E2F3	UGGT1	CESC	0.633132918187674	0.440246954318237	1	0.278734838910741
E2F3	SLC35F5	CESC	0.552394245222246	0.429462224478049	1	0.237232461342019
E2F7	RTF1	CESC	0.896929353661155	0.404679890124976	10	0.362969272289462
E2F7	ALG10B	CESC	0.758642903156539	0.438916967781832	10	0.332981242682674
E2F7	SLC35D1	CESC	0.662765729010092	0.401734020325116	10	0.266255540848931
E2F7	ACER2	CESC	0.825477775391883	0.443671417758091	10	0.366240894935912
E2F7	FUT11	CESC	0.805239424522225	0.405027500242445	10	0.326144111210902
EED	ALG8	CESC	0.649720850332832	0.529757819023593	12	0.344194700646475
EED	DPAGT1	CESC	0.711455872879536	0.459860477359372	12	0.327170437322512
EED	STT3A	CESC	0.668402404981748	0.435156229337034	12	0.290859470231663
EHF	SLC35A3	CESC	0.899881898217737	0.56179588485037	1	0.505549947270064
EHF	MAN2A1	CESC	0.78806098346575	0.613730851531437	1	0.483657338441137
EHF	COG5	CESC	0.930212583208074	0.429817391337203	1	0.399821545903535
EHF	STT3B	CESC	0.793590294180803	0.524012176429767	1	0.415850977247222
EHF	MAN1A2	CESC	0.62754992484432	0.674920307861656	1	0.423546188474488
EHF	ACER2	CESC	0.820055829933434	0.555289530260342	1	0.455368416590991
EHF	FUT2	CESC	0.684238780330685	0.569710312307539	1	0.389817889235124
EHF	FUT11	CESC	0.778559158256388	0.456488911111307	1	0.355403622388194
EHF	FUT6	CESC	0.690465965213657	0.582919496771382	1	0.402486072980111
EHF	FUT3	CESC	0.642849473910243	0.461766035720718	1	0.296846053132682
EHF	ASAH1	CESC	0.629428816834872	0.456526694819728	1	0.287351057373916
ELF1	COG3	CESC	0.811735022546704	0.722717958470666	1	0.586655478314094
ELF1	COG6	CESC	0.564419153961778	0.780205870832614	1	0.440363137531356
ELF1	SLC35A5	CESC	0.713871591153103	0.466831571562973	1	0.333257796792163
ELF1	SLC35A3	CESC	0.68515138501181	0.467574651161912	1	0.320359419839998
ELF1	MAN1A2	CESC	0.612357741035001	0.56059688183649	1	0.343285840192658
ELF1	PIGN	CESC	0.633777109727292	0.545104301927095	1	0.345474628975267
ELF1	RTF1	CESC	0.662228902727078	0.461288701537671	1	0.30547871065969
ELF1	PAPSS1	CESC	0.644513635387589	0.474044481500467	1	0.305528132107291
ELK3	FUT11	CESC	0.939234526813033	0.525515968024907	10	0.493582741560566
EP400	FKTN	CESC	0.788222031350655	0.484419887832764	10	0.381830428014198
EP400	STT3B	CESC	0.864182950397251	0.415032626232221	10	0.35866411944848
EP400	OGT	CESC	0.819143225252308	0.488054680582826	10	0.399786685152101
EP400	ACER2	CESC	0.931178870517501	0.429581872888048	10	0.400017563190685
EP400	FUT11	CESC	0.944223749194761	0.436340118867547	10	0.412002702961203
EP400	PIGO	CESC	0.869121752200988	0.494218462883174	10	0.429536016431103
ERCC3	SLC35E3	CESC	0.941972193891245	0.420098162074477	2	0.395720787378975
ERCC6	MAN1A2	CESC	0.676776894996779	0.634892247160869	1	0.42968040369106
ERCC6	STT3B	CESC	0.667597165557226	0.487576086942832	1	0.325504413636518
ERCC6	NDST2	CESC	0.876583637534894	0.610656517122947	1	0.535291511064022
ERCC6	COG5	CESC	0.887749624221602	0.441318752180435	1	0.391780556410127
ERCC6	ACER2	CESC	0.740873953188748	0.549343634011887	1	0.40699438978946
ERCC6	MAN2A1	CESC	0.718005153532317	0.463228265236595	1	0.33260028170171
ERCC6	COG6	CESC	0.806313077088254	0.428605793753849	1	0.34559045641952
ERCC6	SLC35F5	CESC	0.755636675971656	0.497302872947243	1	0.375780289865009
ERCC6	UGCG	CESC	0.740873953188748	0.400294461034291	1	0.296567739786034
ERCC6	SLC35A3	CESC	0.693794288168349	0.493878409507389	1	0.342650019565895
ERCC6	SLC35D1	CESC	0.693794288168349	0.402266770613847	1	0.279090387771814
ERCC6	COG8	CESC	0.982123684775607	0.401756690550169	1	0.394574761306385
ERCC6	HK1	CESC	0.688801803736311	0.439393042507931	1	0.302654720228648
FLI1	ST3GAL2	CESC	0.976111230405841	0.560324839135861	14	0.54693936815586
FOSL1	HAS3	CESC	0.904122825853554	0.418249279275762	11	0.378148720290014
FOSL2	UGCG	CESC	0.871859566244363	0.538308272239176	10	0.4693292167402
FOSL2	MGAT5	CESC	0.538919905518574	0.58351521990748	10	0.314467967181189
FOSL2	NEU3	CESC	0.736471977668027	0.465264323887111	10	0.342654136751518
FOSL2	SLC35A3	CESC	0.662014172213872	0.414678718830015	10	0.274523188780961
FOXA1	GALNT4	CESC	0.818445351084389	0.495728551763051	1	0.405726728590266
FOXA1	GALNT7	CESC	0.90508911316298	0.466521745153924	1	0.422243752592611
FOXA1	ST6GALNAC1	CESC	0.780008589220528	0.49109327509605	1	0.383056972683359
FOXA1	SLC35A3	CESC	0.932628301481641	0.517164509007006	1	0.482322257621791
FOXA1	COG5	CESC	0.938479707966502	0.459010343919909	1	0.43077189351556
FOXA1	GCNT2	CESC	0.941002791496672	0.465056996724152	1	0.437619932122486
FOXA1	COG7	CESC	0.714408417436118	0.410229057435015	1	0.293071091708459
FOXA1	GNE	CESC	0.980244792785055	0.436882944811856	1	0.428252231708422
FOXK1	NDST1	CESC	0.803736310929783	0.449440990033917	10	0.36123204331049
FOXK1	SLC35E1	CESC	0.989263474339704	0.488427479839243	10	0.483183465668755
FOXK1	EXTL3	CESC	0.770721494524372	0.427673795612808	10	0.329617386923614
FOXO1	COG6	CESC	0.871859566244363	0.584435882935996	1	0.509546015394219
FOXO1	SLC35A5	CESC	0.788544127120464	0.450298680215065	1	0.355080379733685
FOXO1	ALG11	CESC	0.712797938587073	0.439861560492347	1	0.313532413582638
FOXO1	FKTN	CESC	0.707429675756925	0.410449462400802	1	0.290364130100804
FOXO1	B3GNT2	CESC	0.740068713764226	0.407140869000104	1	0.301312219241756
FOXP3	FUT7	CESC	0.892634743397037	0.614431109594165	4	0.548462555847744
FOXP3	ST8SIA4	CESC	0.997369551213227	0.691139594429674	4	0.689321587122016
FOXP3	HK3	CESC	0.835945887910672	0.504777749929785	4	0.421966884362605
FOXP3	MFNG	CESC	0.781350654928065	0.617990334927386	4	0.482867152934727
FOXP3	ST3GAL5	CESC	0.783014816405411	0.525959296870375	4	0.411833922275676
FOXP3	MGAT4A	CESC	0.813452866652351	0.537097934112769	4	0.436903854177087
FOXP3	MAN2B1	CESC	0.837932145157827	0.485432491218436	4	0.406759488695972
GABPA	SLC35A5	CESC	0.804273137212798	0.451180300078212	1	0.362872195392515
GABPA	COG3	CESC	0.79745544341851	0.478963920336829	1	0.381952385473674
GABPA	PIGN	CESC	0.823813613914537	0.560124585481232	1	0.461438259007676
GABPA	SLC35A3	CESC	0.864666094051965	0.47755962584053	1	0.412929616352449
GABPA	RTF1	CESC	0.94529740176079	0.467994050325381	1	0.442393559812091
GABPA	NDST2	CESC	0.845984539403049	0.417457080855877	1	0.3531622362684
GABPA	ASAH1	CESC	0.833852265406914	0.405632039577175	1	0.338237195123054
GAPDH	GPI	CESC	0.954157496376617	0.542892695527542	15	0.518005135165713
GATA6	FUT4	CESC	0.970313506549281	0.422960907715811	16	0.410404681498995
GLYR1	COG7	CESC	0.921788609157765	0.484975308346547	1	0.447044714956622
GLYR1	ALG1	CESC	0.953513339417038	0.411753000341313	1	0.39261197837043
GLYR1	NDST2	CESC	0.919641419292501	0.459316391958115	1	0.422406378604672
GRHL1	B3GNT5	CESC	0.937677814160717	0.480874516525964	1	0.450905365541658
GRHL1	PIGN	CESC	0.933490793923453	0.470652763941244	1	0.439350022273779
GRHL2	FAM20B	CESC	0.903800730083745	0.417004935811777	1	0.376889365435209
GRHL2	RTF1	CESC	0.557923555937299	0.431576852692656	1	0.240786892314515
GRHL2	PIGN	CESC	0.707000214730513	0.598040536881307	1	0.422814787992635
GRHL2	NDST2	CESC	0.73802877388877	0.463106097912702	1	0.341785625622924
GRHL2	MAN1A2	CESC	0.862894567318016	0.437165063168063	1	0.377227358028959
GTF3C2	MAN2A2	CESC	0.975253636802834	0.423792149301064	2	0.413304834854352
HCFC1	NEU3	CESC	0.601567532746403	0.532331686907747	10	0.320233459495824
HCFC1	PIGO	CESC	0.992699162550999	0.452464946164513	10	0.449161573141195
HCFC1	MAN1A2	CESC	0.754885119175435	0.453808786727339	10	0.342573500051527
HCFC1	NDST2	CESC	0.640702168778183	0.540503505698413	10	0.346301768333184
HCFC1	COG8	CESC	0.877764655357526	0.411584233110367	10	0.361274092526713
HCFC1	SLC35E1	CESC	0.877710972729225	0.425536497173149	10	0.373498052865632
HCFC1	ACER2	CESC	0.601406484861499	0.473093591505215	10	0.284521553877653
HDAC1	CMAS	CESC	0.719025123470045	0.432306078265174	1	0.310838931301468
HDAC1	PIGN	CESC	0.687728151170281	0.413672412729079	1	0.284494163596319
HDAC3	GNPDA1	CESC	0.980835301696371	0.497718493739869	17	0.488179868967208
HECTD1	FUT11	CESC	0.993826829137366	0.491363273983524	10	0.4883300045376
HIF1A	MAN2A1	CESC	0.62824779901224	0.445770932489329	10	0.280054607200055
HIF1A	CHSY1	CESC	0.894245222246081	0.426012571899248	10	0.380959707037668
HIF1A	GALNT2	CESC	0.865041872450075	0.401429231743857	10	0.347253094283901
HIF1A	EXT2	CESC	0.589435258750268	0.426512576307348	10	0.251401550775965
HIF1A	GALNT10	CESC	0.513850118101782	0.40296954759047	10	0.207065949620785
HINFP	DPAGT1	CESC	0.989049331687154	0.596179059513119	12	0.589650500377326
HINFP	STT3A	CESC	0.918836223093027	0.626518117917916	12	0.57566754116705
HOXA6	FUT11	CESC	0.923291642063449	0.455596432722067	10	0.420648378486207
HSF1	TSTA3	CESC	0.96521365686064	0.529314490178125	18	0.510901574694153
IKZF1	MFNG	CESC	0.867296542838737	0.757429851396675	4	0.656916291559195
IKZF1	ST8SIA4	CESC	0.815439123899506	0.823109271744209	4	0.671195503424658
IKZF1	MGAT4A	CESC	0.989263474339704	0.641362077499424	4	0.634476077096811
IKZF1	MAN2B1	CESC	0.86267983680481	0.499579971108058	4	0.430977567946451
IKZF1	ST3GAL5	CESC	0.949592012024909	0.637044659083896	4	0.604932519569199
IKZF1	MAN1C1	CESC	0.750536826283015	0.49841749234565	4	0.374080682869043
IKZF1	NDST2	CESC	0.86740390809534	0.413944455429708	4	0.359057038374126
INO80	RTF1	CESC	0.922379086370712	0.679881308777281	2	0.627108300430512
INTS3	B4GALT3	CESC	0.954909012829459	0.400032493989242	2	0.381994633934974
INTS3	GBA	CESC	0.949702077406195	0.414596854128437	2	0.39374349365185
IRF1	HK3	CESC	0.862948249946317	0.573649893638861	4	0.495030171797546
IRF1	ST8SIA4	CESC	0.988082456517071	0.525926550989744	4	0.519658798449497
IRF1	ST3GAL5	CESC	0.951900365041872	0.510156890551932	4	0.48561853034501
IRF2	LAMP3	CESC	0.942186912877771	0.415488549647163	4	0.391467873928123
IRF2	ST8SIA4	CESC	0.966933276074937	0.403027482610048	4	0.389700684108368
IRF4	MFNG	CESC	0.90181447283659	0.725600855423159	4	0.654357352923215
IRF4	FUT7	CESC	0.855754777753919	0.689192473989065	4	0.589779752408186
IRF4	ST8SIA4	CESC	0.959040154605969	0.715775831776854	4	0.68645776437049
IRF4	ST3GAL5	CESC	0.798099634958128	0.55601875583286	4	0.443758366060078
IRF8	HK3	CESC	0.986311664608943	0.708921867069357	4	0.699217906786857
IRF8	ST8SIA4	CESC	0.944387782489667	0.811384987021296	4	0.766262068638449
IRF8	LIPA	CESC	0.960276987492619	0.508898693061526	4	0.488683703912053
IRF8	MGAT4A	CESC	0.984808631703258	0.693887729488799	4	0.683346625433545
IRF8	FUCA1	CESC	0.97342852541736	0.410077922601333	4	0.39918154750403
IRF8	NAAA	CESC	0.980621611465994	0.476923600082117	4	0.467681589258689
JARID2	HAS3	CESC	0.647036718917758	0.416601909588624	11	0.269556732675096
KAT2B	COG6	CESC	0.740015031135924	0.450666441643692	1	0.333499940844873
KAT2B	PAPSS1	CESC	0.62465106291604	0.426181339130194	1	0.266214626482657
KAT2B	MAN2A1	CESC	0.543643976809105	0.455709307260895	1	0.247743620068235
KDM2B	MAN2A2	CESC	0.879965643117887	0.489506834443125	2	0.430749196381346
KDM2B	RTF1	CESC	0.802286879965643	0.438066834342368	2	0.351455273740965
KDM2B	MGAT3	CESC	0.662336267983681	0.421780796556141	2	0.279360718698179
KDM3A	SLC35A3	CESC	0.997637964354735	0.423853862691485	1	0.422852704759424
KDM5A	ALG10	CESC	0.875617350225467	0.555664848430654	10	0.486549782196285
KDM5A	NEU3	CESC	0.908739531887481	0.520703117251411	10	0.473183507023399
KDM5A	MAN2A1	CESC	0.804809963495813	0.556119512388648	10	0.447570524464817
KDM5A	FUT11	CESC	0.975789134636032	0.420741744574574	10	0.410555222843678
KDM5A	SLC35A5	CESC	0.976594374060554	0.412831095488247	10	0.403168525291077
KDM5A	NDST2	CESC	0.796435473480782	0.489710866468596	10	0.3900231058046
KDM5B	MAN1A2	CESC	0.659544771312003	0.480358139177549	1	0.316817699051716
KDM5B	STT3B	CESC	0.888071719991411	0.467580948446649	1	0.415245417122231
KDM5B	ACER2	CESC	0.578645050461671	0.491704586816257	1	0.284522425450528
KDM5B	PIGN	CESC	0.849151814472837	0.428028962471961	1	0.363461570129992
KDM5B	SLC35A3	CESC	0.612733519433111	0.442027826441795	1	0.270845265783049
KDM5B	MAN2A1	CESC	0.73947820485291	0.45996123391516	1	0.340131307557512
KDM5B	SLC35D1	CESC	0.560715052608976	0.500461590971205	1	0.280616347310191
KDM5B	FPGT	CESC	0.555990981318445	0.477487836794531	1	0.265478930947013
KDM5C	MAN1A2	CESC	0.829503972514494	0.4535657115365	1	0.37623455951589
KDM5C	COG7	CESC	0.908954262400687	0.42032990215279	1	0.382060656176242
KDM6B	ACER2	CESC	0.633132918187674	0.454671514736276	10	0.287867502941788
KLF11	FAM20B	CESC	0.71231479493236	0.40226047332911	1	0.286536086568819
KLF4	B3GNT5	CESC	0.795576551427958	0.418865153723018	11	0.3332392945123
KLF4	HAS3	CESC	0.8079772385656	0.436064297796076	11	0.352330027170321
KLF5	SLC35A3	CESC	0.931930427313721	0.444979993526391	1	0.414690395513106
KLF5	ABO	CESC	0.661101567532746	0.522541588409415	1	0.345453063198515
KLF5	FUT2	CESC	0.90363968219884	0.499522036088479	1	0.451387933942311
LDB1	HK1	CESC	0.997960169627999	0.466038113686141	5	0.465087474987334
LEF1	ST6GAL2	CESC	1	0.538762576242509	8	0.538762576242509
LIN9	RTF1	CESC	0.755744041228259	0.447485053394677	2	0.338184162641736
LYL1	MFNG	CESC	0.897144084174361	0.550793268958291	4	0.494140922848988
LYL1	FUT7	CESC	0.978097487652996	0.542121907875762	4	0.530248076094932
LYL1	MAN2B1	CESC	0.800032209576981	0.586127333616291	4	0.468920745806506
LYL1	MGAT1	CESC	0.824726218595662	0.483006777137834	4	0.398348352864964
LYL1	RENBP	CESC	0.956839166845609	0.546983411692546	4	0.523375151922264
LYL1	HK3	CESC	0.913678333691218	0.491908618841728	4	0.449446247191658
LYL1	CHST12	CESC	0.992806527807601	0.489404818430389	4	0.485884298478184
MAZ	B3GALT6	CESC	0.858761004938802	0.40069496834355	3	0.344101213688628
MAZ	KHK	CESC	0.962046381790852	0.403677362394882	3	0.388356345902871
MBD2	PIGN	CESC	0.708986471977668	0.43435395526157	1	0.307951078330446
MBD3	DPM2	CESC	0.996349581275499	0.408433071828089	6	0.406942120094982
MBD3	PMM1	CESC	0.650579772385656	0.433557978470843	6	0.282064050949546
MECOM	ST6GALNAC1	CESC	0.992431155724945	0.435855365178104	1	0.432556443792624
MECOM	GALNT7	CESC	0.970368779859359	0.509839507401199	1	0.494732340720998
MED1	FUT11	CESC	0.971335015298728	0.521463035568324	10	0.506515305631479
MED1	GANAB	CESC	0.999409522787052	0.466625020623607	10	0.466349489181937
MED1	PIGO	CESC	0.985130710183048	0.476456341554648	10	0.469371774126947
MED12	NEU3	CESC	0.540530384367619	0.517702460129542	1	0.279833909761883
MED12	MAN2A2	CESC	0.504831436547133	0.438641146710361	1	0.221439840222473
MED12	NDST2	CESC	0.662550998496886	0.517808091507104	1	0.343074268057799
MED12	FAM20B	CESC	0.765084818552716	0.429954672144465	1	0.32895179232354
MED12	COG7	CESC	0.642903156538544	0.474683026172775	1	0.305175215881745
MED12	SLC35A3	CESC	0.943955336053253	0.42932872204163	1	0.40526713809212
MED12	COG5	CESC	0.684721923985398	0.413928082489392	1	0.283425633033723
MED12	ABO	CESC	0.712958986471978	0.405391466669194	1	0.289027489200857
MED12	C1GALT1C1	CESC	0.707644406270131	0.40316476341731	1	0.28529728963748
MED12	SLC35A5	CESC	0.667114021902512	0.400318390716291	1	0.267058011672286
MEF2A	CHSY1	CESC	0.831597595018252	0.443855298472405	1	0.36910899874576
MEF2A	RTF1	CESC	0.920549710113807	0.531114254155893	1	0.488917072700518
MEF2A	COG3	CESC	0.678548421730728	0.41300112217614	1	0.280241259625639
MEF2A	ACER2	CESC	0.679246295898647	0.463029271038913	1	0.314510917245832
MEF2A	PIGN	CESC	0.871430105217952	0.433595762179263	1	0.377848400657933
MEF2D	B4GALT3	CESC	0.954747973589565	0.474330378227516	2	0.452865967424693
MEF2D	MAN2A2	CESC	0.97713242793494	0.427539033719441	2	0.417762254055236
MEIS1	PIGN	CESC	0.894406270130986	0.408103094107883	1	0.365009966229946
MRE11A	NEU3	CESC	0.934671748349348	0.622214119713341	10	0.581565959120119
MRE11A	DPAGT1	CESC	0.9825004025981	0.50522737605999	10	0.496386100382522
MZF1	FKRP	CESC	0.96301465457083	0.409732831397758	19	0.39457872109484
NCOR2	MGAT5	CESC	0.803145802018467	0.492514417633405	10	0.395560886955839
NCOR2	POFUT2	CESC	0.697981533175864	0.406479654102744	10	0.283715292175428
NCOR2	NEU3	CESC	0.734109942022761	0.485244984919597	10	0.356223167746161
NCOR2	GALNT2	CESC	0.834120678548422	0.409246681016079	10	0.341361119262821
