TF	gene	ctype	RP	cor	clst	BP
ETS1	ST3GAL2	LUAD	0.947927850547563	0.505637964815406	1	0.479308309142712
ETS1	LIPA	LUAD	0.951524586643762	0.423876047693753	1	0.40332848106999
ETS1	GFPT2	LUAD	0.643010521795147	0.493992916223548	1	0.31764264282401
ETS1	XYLT1	LUAD	0.769862572471548	0.401505647037746	1	0.309104170290332
ETS1	MGAT5	LUAD	0.794180803092119	0.415660566748055	1	0.330109642713696
ETS1	MAN1A1	LUAD	0.750053682628302	0.530946042479689	1	0.398238034438814
ETS1	MAN2A1	LUAD	0.837878462529525	0.416130636414378	1	0.348666897850312
ETS1	GM2A	LUAD	0.959523298260683	0.452552020047731	1	0.434234206910734
ETS1	GAL3ST4	LUAD	0.652727077517715	0.474703407057591	1	0.309851767576404
ETV1	HAS3	LUAD	0.842441485935151	0.419063834381123	4	0.353036759337715
ETV1	GALNT10	LUAD	0.781672750697874	0.481393602091138	4	0.376292261114938
EZH1	OGT	LUAD	0.739156109083101	0.566025436362008	2	0.418381159183406
EZH1	NDST2	LUAD	0.978365900794503	0.53894986000124	2	0.527290165263185
EZH2	B3GNT5	LUAD	0.586482714193687	0.433185448397996	7	0.254055777525666
EZH2	CMAS	LUAD	0.605540047240713	0.423917162998064	7	0.256698818907997
FLI1	MFNG	LUAD	0.837395318874812	0.728855019168001	1	0.610339781189695
FLI1	ST3GAL2	LUAD	0.985076229332188	0.47474107694534	1	0.467656149986418
FLI1	FUT7	LUAD	0.810285591582564	0.530964647729126	1	0.430233003694623
FLI1	MAN1C1	LUAD	0.737008803951041	0.644083990068013	1	0.47469557116404
FLI1	CHST11	LUAD	0.961670603392742	0.445820594862654	1	0.42873256046648
FLI1	HK3	LUAD	0.679675756925059	0.485230762516624	1	0.32979958579681
FLI1	ST8SIA1	LUAD	0.741196048958557	0.604915346115063	1	0.448360864494883
FLI1	CSGALNACT2	LUAD	0.945673180158901	0.498253977733421	1	0.471185423649987
FLI1	NDST1	LUAD	0.926132703457161	0.42668555520591	1	0.395167446768969
FLI1	HS3ST3B1	LUAD	0.777378140433756	0.547334093813574	1	0.425485560044791
FLI1	GM2A	LUAD	0.83261756495598	0.578073024455567	1	0.481313753988933
FLI1	GAL3ST4	LUAD	0.773996134850762	0.538830878282621	1	0.41705301712899
FLI1	NDST2	LUAD	0.672804380502469	0.49467441961958	1	0.33281911644257
FOSL1	B3GNT5	LUAD	0.917221387159115	0.413189628836758	7	0.378986364521411
FOSL1	GFPT2	LUAD	0.814204423448572	0.443965352891049	7	0.361478554181798
FOXK1	SLC35E1	LUAD	0.989263474339704	0.404005067059291	4	0.399667456289919
FOXM1	ALG10	LUAD	0.896124114236633	0.445949912830961	7	0.399626470629549
FOXM1	GANAB	LUAD	0.990605540047241	0.450767064573997	7	0.446532351437834
FOXM1	GNPNAT1	LUAD	0.784088468971441	0.539142688481513	7	0.422735565168616
FOXM1	ALG3	LUAD	0.890380073008375	0.42340873436068	7	0.376994699812446
FOXM1	GPI	LUAD	0.674253811466609	0.530623321795016	7	0.357774797173363
FOXO1	CSGALNACT1	LUAD	0.851245436976594	0.473635787312139	1	0.403180302738275
FOXO1	SULT1C4	LUAD	0.736257247154821	0.554986436543466	1	0.408612785977756
FOXP3	FUT7	LUAD	0.917865578698733	0.675872322049977	1	0.620359940004859
FOXP3	HK3	LUAD	0.7789886192828	0.492529877503956	1	0.383675169232333
FOXP3	CHST11	LUAD	0.792194545844965	0.4385930296926	1	0.347451005968096
FOXP3	MFNG	LUAD	0.733089972085033	0.537639338388142	1	0.394138007570779
FOXP3	ST8SIA1	LUAD	0.763313291818767	0.460151345664862	1	0.351239638394281
FOXP3	GAL3ST4	LUAD	0.820109512561735	0.526262458052053	1	0.43159284795261
FOXP3	NPL	LUAD	0.691217522009878	0.431809234175776	1	0.298474108827963
FOXP3	ST3GAL2	LUAD	0.925595877174146	0.464210276069744	1	0.429671117672027
FOXP3	HS3ST3B1	LUAD	0.649667167704531	0.477143186098219	1	0.309984262301946
FOXP3	MAN2B1	LUAD	0.632810822417866	0.420039346657142	1	0.265805444405969
FOXP3	GM2A	LUAD	0.788168348722353	0.470535601489339	1	0.370861268040931
GABPA	CSGALNACT2	LUAD	0.663248872664806	0.434445896623721	2	0.288145751169534
GAPDH	GPI	LUAD	0.954157496376617	0.631970709365331	7	0.602999589831379
GATA3	CHST11	LUAD	0.994094910886837	0.457682934392378	1	0.454980275879217
GATA3	ST8SIA1	LUAD	0.856935795576551	0.537167086624663	1	0.460317704734244
GATA3	GM2A	LUAD	0.964998926347434	0.514085092601313	1	0.496091562411488
GATA3	MAN1C1	LUAD	0.774801374275285	0.413008170231142	1	0.31999929788201
GATA6	SULT1C4	LUAD	0.912873094266695	0.438443268919357	1	0.400243063558818
GATA6	MFNG	LUAD	0.61992699162551	0.407805131833122	1	0.252809408546752
GATA6	MGAT3	LUAD	0.910994202276143	0.514038924019377	1	0.468286479525919
GATA6	GCNT4	LUAD	0.758857633669744	0.415445390772878	1	0.315263906160908
GLYR1	COG7	LUAD	0.921788609157765	0.565720402149021	3	0.521474622669117
GLYR1	ALG1	LUAD	0.953513339417038	0.522768575963396	3	0.498466810609147
GMEB2	MOGS	LUAD	0.99833592785442	0.423349473195808	3	0.422644989129617
GTF2B	ALG14	LUAD	0.622664805668886	0.412817638695244	9	0.257047014774863
GTF2B	CTBS	LUAD	0.807494094910887	0.480828553774913	9	0.388266217837784
GTF2B	FPGT	LUAD	0.639574833583852	0.530607243184392	9	0.339363039258044
GTF2I	COG5	LUAD	0.902029203349796	0.455736274034652	2	0.411087428205081
GTF3C2	B4GALT3	LUAD	0.954694293842933	0.401543316925494	3	0.383351113399534
H2AFX	B3GAT3	LUAD	0.84528666523513	0.425344713927063	3	0.359538214810797
H2AFX	RFNG	LUAD	0.768949967790423	0.425161532613165	3	0.32692794680862
H2AFX	GPI	LUAD	0.902458664376208	0.421955687349119	3	0.380797566031031
HCFC1	UGGT1	LUAD	0.756280867511273	0.446478439731625	2	0.337663101725313
HCFC1	POFUT1	LUAD	0.752737814043376	0.425571996572959	2	0.320344134418404
HCFC1	MAN2A2	LUAD	0.881683487223535	0.425279825248472	2	0.374962199370888
HDAC6	OGT	LUAD	0.841582563882328	0.461332779004091	3	0.388249622957222
HDAC6	MAN2A2	LUAD	0.722729224822847	0.504700122427135	3	0.364761528249759
HDAC6	POFUT2	LUAD	0.503059909813184	0.488583152831788	3	0.2457865967998
HDAC6	MOGS	LUAD	0.957107579987116	0.429176706227705	3	0.41076827868444
HES4	GALK1	LUAD	0.976327231735466	0.456871653639164	3	0.44605623685593
HIF1A	MAN2A1	LUAD	0.721923985398325	0.520427759950937	2	0.375709282575703
HIF1A	CHSY1	LUAD	0.832027056044664	0.477777292867299	2	0.397523634429368
HNF1B	GAL3ST1	LUAD	0.789403049173288	0.447744056082194	3	0.3534505231205
HNF1B	B3GNT8	LUAD	0.551911101567533	0.435081690826693	3	0.240126415256025
HOXB4	ST3GAL2	LUAD	0.913038810456815	0.4887321096745	1	0.446231384049255
HSF1	TSTA3	LUAD	0.977936439768091	0.491887537009516	3	0.481034746709381
HSF1	RFNG	LUAD	0.851406484861499	0.406189461159819	3	0.345832341313868
HSF1	ALG3	LUAD	0.710811681339918	0.419673213723783	3	0.298308622660329
IKZF1	MFNG	LUAD	0.933755636675972	0.706856034417415	1	0.660030806455686
IKZF1	ST8SIA4	LUAD	0.662926776894997	0.447682612820165	1	0.296780791588803
IKZF1	MAN2B1	LUAD	0.752308353016964	0.460468668530254	1	0.34641442563791
IKZF1	GM2A	LUAD	0.894996779042302	0.612477805774978	1	0.548165663403502
IKZF1	FUT7	LUAD	0.725950182520936	0.637474302934806	1	0.462774586567929
IKZF1	MAN1C1	LUAD	0.902727077517715	0.573300088891747	1	0.517533513785893
IKZF1	NDST2	LUAD	0.760360747262186	0.504729753009571	1	0.383776692163816
IKZF1	ST3GAL2	LUAD	0.989102426454799	0.427931762376511	1	0.423268344523685
IKZF1	CHST11	LUAD	0.688426025338201	0.435079853271193	1	0.299520294092215
IKZF1	MGAT3	LUAD	0.759233412067855	0.539557286941182	1	0.409649919970428
IRF1	HK3	LUAD	0.87534893708396	0.475926415090006	1	0.416601681579216
IRF1	NAGK	LUAD	0.934882971870303	0.417555775551783	1	0.39036578436946
IRF1	CHST11	LUAD	0.912228902727078	0.46792121940183	1	0.426851260537648
IRF3	PIGQ	LUAD	0.825638823276788	0.439194829118823	3	0.362616301902915
IRF4	MFNG	LUAD	0.755958771741464	0.560489685571285	1	0.423707094278228
IRF4	FUT7	LUAD	0.957107579987116	0.474777828055338	1	0.454413458041584
IRF4	ST8SIA1	LUAD	0.78516212153747	0.450055126664998	1	0.353366238061105
IRF4	ST6GAL1	LUAD	0.99420227614344	0.40087662882068	1	0.398552456826229
IRF5	HK3	LUAD	0.787577839811037	0.588014888793438	1	0.463107495892663
IRF5	FUT7	LUAD	0.984807816190681	0.526773183633812	1	0.518770348602227
IRF5	MFNG	LUAD	0.979063774962422	0.440848399374312	1	0.431618698077555
IRF5	GM2A	LUAD	0.721762937513421	0.414079694782031	1	0.298867376870539
IRF5	NAAA	LUAD	0.765460596950827	0.405732943465308	1	0.310572581107571
IRF5	NAGA	LUAD	0.693686922911746	0.494753779047733	1	0.34320422658658
IRF5	GAL3ST4	LUAD	0.77356667382435	0.429450157455537	1	0.332208329876223
IRF8	HK3	LUAD	0.986311664608943	0.596874318094639	1	0.588704102242251
IRF8	LIPA	LUAD	0.960276987492619	0.642107124891756	1	0.616600695538602
IRF8	NAAA	LUAD	0.980621611465994	0.500522669692508	1	0.490823346929129
IRF8	GM2A	LUAD	0.959042353320092	0.602201276641684	1	0.577536529522804
IRF8	CSGALNACT2	LUAD	0.974985238069676	0.422370056114351	1	0.411804569714153
JARID2	UGGT1	LUAD	0.940734378355164	0.458216744265104	2	0.43106024406816
JMJD1C	FUT11	LUAD	0.928870517500537	0.402021655591567	2	0.373426063275761
JMJD1C	CSGALNACT2	LUAD	0.99602748550569	0.437105987904291	2	0.435369578031791
JMJD1C	MAN1A2	LUAD	0.538544127120464	0.408913981730104	2	0.220218223358192
JMJD1C	NDST2	LUAD	0.95109512561735	0.415662404303555	2	0.395334486635499
JMJD1C	MGAT5	LUAD	0.553575263044879	0.435616764018826	2	0.241146664728481
JMJD6	RFNG	LUAD	0.86520292033498	0.457867838414557	3	0.396148590923739
JMJD6	GALK1	LUAD	0.94782048529096	0.527812321269016	3	0.500271330487747
KAT2B	MAN1A1	LUAD	0.65433755636676	0.431925229866708	1	0.282624899444133
KAT2B	NAAA	LUAD	0.816566459093837	0.436222812792143	1	0.356204917617634
KAT2B	FUT7	LUAD	0.853285376852051	0.414822641440092	1	0.353962093927972
KAT2B	FUCA1	LUAD	0.985183594588791	0.404602387443983	1	0.39860763444127
KDM1A	DDOST	LUAD	0.90906162765729	0.447981674977777	2	0.407242950615937
KDM1A	GNB1	LUAD	0.886675971655572	0.463211679502757	2	0.410718666005316
KDM1A	POFUT1	LUAD	0.785484217307279	0.409621785139229	2	0.321751447292098
KDM2B	MAN2A2	LUAD	0.924575907236418	0.405040414736276	3	0.374490608922207
KDM4C	NDST2	LUAD	0.627496242216019	0.432965286279662	2	0.271684090150471
KDM5A	ALG10	LUAD	0.870893278934937	0.476187347970994	2	0.414708360861791
KDM5A	NEU3	LUAD	0.923072793643977	0.460060386667616	2	0.424669226366205
KDM5A	UGGT1	LUAD	0.832510199699377	0.509628790819573	2	0.424271166417755
KDM5B	UGGT1	LUAD	0.648056688855486	0.438845119337745	2	0.28439651495841
KDM5B	B3GALNT2	LUAD	0.71666308782478	0.459676107873696	2	0.32943289886804
KDM5C	MAN2A2	LUAD	0.941808030921194	0.420968001267913	3	0.396471044354964
KDM6B	CTNS	LUAD	0.684829289242001	0.403623774293058	3	0.276413382470289
KDM6B	POMT1	LUAD	0.8732016319519	0.45913402900122	3	0.400916583408516
KDM6B	MAN2A2	LUAD	0.912873094266695	0.40058376841288	3	0.365682144184079
KDM6B	HS6ST1	LUAD	0.677260038651492	0.430809489136602	3	0.291770051264085
KLF11	IDS	LUAD	0.587073223105003	0.422806360698363	2	0.248218292924484
KLF4	HAS2	LUAD	0.875295254455658	0.426230185983586	1	0.373077259097185
LEF1	SULF1	LUAD	1	0.519274119638645	1	0.519274119638645
LEF1	XYLT1	LUAD	1	0.586947154200767	1	0.586947154200767
LEF1	HS3ST3A1	LUAD	1	0.514470764333242	1	0.514470764333242
LEF1	ARSB	LUAD	1	0.431330550968047	1	0.431330550968047
LEF1	MFNG	LUAD	1	0.402712576459536	1	0.402712576459536
LEF1	CHST1	LUAD	1	0.489113861829608	1	0.489113861829608
LEF1	ST8SIA2	LUAD	1	0.437388707351165	1	0.437388707351165
LEF1	HAS2	LUAD	1	0.409283674927244	1	0.409283674927244
LEF1	SULF2	LUAD	1	0.609863768229125	1	0.609863768229125
LIN9	PIGC	LUAD	0.897680910457376	0.418517161619897	5	0.375694866684986
LMNB1	GNPNAT1	LUAD	0.89709040154606	0.443257434634705	7	0.397641990024724
LMNB1	CMAS	LUAD	0.787255744041228	0.450377847349671	7	0.354562547314952
LMO2	MGAT1	LUAD	0.807064633884475	0.413384065178094	1	0.333627659216634
LMO2	FUT7	LUAD	0.98368048099635	0.497692489680977	1	0.489570387637654
LMO2	ST3GAL2	LUAD	0.943364827141937	0.442682050068793	1	0.417610675641985
LMO2	NPL	LUAD	0.891614773459309	0.472156784829142	1	0.420981964742711
LMO2	ST8SIA1	LUAD	0.928011595447713	0.493849357200117	1	0.458297929886108
LMO2	HK3	LUAD	0.928118960704316	0.430279928610969	1	0.39935096015434
LYL1	MFNG	LUAD	0.887910672106506	0.651958259926819	1	0.57888069675701
LYL1	FUT7	LUAD	0.983519433111445	0.718745363043543	1	0.706900032012065
LYL1	MAN2B1	LUAD	0.918885548636461	0.549841855379788	1	0.505241734943946
LYL1	MGAT1	LUAD	0.934507193472192	0.438074035111092	1	0.409383337084705
LYL1	RENBP	LUAD	0.956087610049388	0.564374392745331	1	0.539591364332958
LYL1	HK3	LUAD	0.910242645479923	0.545081553010031	1	0.496156474814155
LYL1	ST3GAL2	LUAD	0.964247369551213	0.519170297752899	1	0.500608593957353
LYL1	NAGK	LUAD	0.672160188962852	0.560563991721812	1	0.376788798601504
LYL1	GBGT1	LUAD	0.63297187030277	0.433189353203433	1	0.274196675092424
LYL1	NPL	LUAD	0.666577195619498	0.416298772742621	1	0.277495268474615
LYL1	TPST2	LUAD	0.965535752630449	0.407832235776746	1	0.393776604717659
LYL1	ST8SIA1	LUAD	0.790637749624222	0.458147721086638	1	0.362228883195405
LYL1	MAN1C1	LUAD	0.832563882327679	0.420436373492343	1	0.350040139386555
MAF	ST8SIA4	LUAD	0.966448357311574	0.411891625570504	1	0.398071984923007
MAF	GFPT2	LUAD	0.982767876315224	0.482794163923732	1	0.47447459517671
MAF	ST8SIA1	LUAD	0.977668026626584	0.472119689177487	1	0.46157632484971
MAF	MAN1A1	LUAD	0.988082456517071	0.415956872572417	1	0.410999688456512
MAF	GM2A	LUAD	0.80325316727507	0.461854185377193	1	0.370985837223478
MAF	ST6GALNAC5	LUAD	0.739800300622719	0.418764312834636	1	0.30980196452513
MAF	CHST11	LUAD	0.878891990551857	0.455981472846672	1	0.400758464324979
MAF	ST3GAL2	LUAD	0.963120034356882	0.492889693840284	1	0.474711938865607
MAF	GAL3ST4	LUAD	0.821397895640971	0.616556030512609	1	0.506437826007807
MAF	LIPA	LUAD	0.774694009018682	0.415497713391875	1	0.321883589325647
MAF	CHSY1	LUAD	0.971494524371913	0.456789767572199	1	0.44376875798551
MAF	HK3	LUAD	0.913141507408203	0.470499998851528	1	0.429633078186842
MAFB	NPL	LUAD	0.947930645767352	0.568141036978507	1	0.538558300069969
MAFK	MAN2A2	LUAD	0.766856345286665	0.422004038028211	3	0.323616474298529
MECP2	IDS	LUAD	0.56957268627872	0.460073134708897	2	0.262045091220818
MECP2	NDST2	LUAD	0.802662658363754	0.485933168106468	2	0.390040408499459
MECP2	MAN2A2	LUAD	0.755368262830148	0.408506618645216	2	0.308572934880655
MECP2	NDST1	LUAD	0.597702383508697	0.486660725237217	2	0.290878275434356
MECP2	NEU3	LUAD	0.543643976809105	0.416552929637703	2	0.226456491219724
MED1	FUT11	LUAD	0.971335015298728	0.439957414651289	2	0.427346042091099
MED1	GANAB	LUAD	0.999409522787052	0.439055749136923	2	0.438796496721844
MED12	MAN2A2	LUAD	0.659920549710114	0.439010843874394	3	0.289712277418291
MEF2A	CSGALNACT2	LUAD	0.657826927206356	0.413556910242305	2	0.27204887148965
MEF2A	NDST2	LUAD	0.888823276787632	0.456831571959822	2	0.406042534729374
MEF2C	ST8SIA1	LUAD	0.760843890916899	0.510127687137801	1	0.388127534346363
MEF2C	GALNT10	LUAD	0.773137212797939	0.461230909521064	1	0.356594779843374
MEF2C	GCNT4	LUAD	0.858546274425596	0.516100835410253	1	0.44309644946941
MEF2C	LIPA	LUAD	0.72246081168134	0.44712032083719	1	0.323026909911257
MEIS1	MGAT3	LUAD	0.738458234915181	0.463415303621592	1	0.342212847145084
MEIS1	CSGALNACT2	LUAD	0.625080523942452	0.429099184355053	1	0.268221542979935
MEIS1	MAN1C1	LUAD	0.658739531887481	0.478246673450309	1	0.315039989795402
MEIS3	ST3GAL2	LUAD	0.997369692415052	0.455527941179848	1	0.454329762581007
MITF	GM2A	LUAD	0.6920227614344	0.436183075654457	1	0.301848616505347
MITF	GAL3ST4	LUAD	0.870839596306635	0.468574125840394	1	0.408052902586583
MITF	CSGALNACT2	LUAD	0.83514064848615	0.452610017893197	1	0.377993023854652
MITF	HS3ST3B1	LUAD	0.509126046811252	0.442222845587601	1	0.225147169183638
MITF	MAN1C1	LUAD	0.688855486364612	0.416692009619603	1	0.287040576950759
MITF	NAAA	LUAD	0.877013098561306	0.413344787429283	1	0.36250879279752
MITF	SLC35B4	LUAD	0.796274425595877	0.400564359232912	1	0.318959155062368
MLLT1	SLC35E1	LUAD	0.976434591228729	0.442912318742377	4	0.432474908901381
MRE11A	NEU3	LUAD	0.934671748349348	0.553670631958306	2	0.517500297582158
MRE11A	GANAB	LUAD	0.973213806430834	0.442056706962728	2	0.430215690441476
MXD3	B3GAT3	LUAD	0.90885179021955	0.474880846010552	3	0.431596307037665
MYBL2	RPN1	LUAD	0.800193257461885	0.457688332211659	7	0.366239117454745
MYBL2	ALG3	LUAD	0.82499463173717	0.506982021816378	7	0.418257446385769
