key	nodeType
GALNT10	Glycogene
ST8SIA6	Glycogene
RTF1	Glycogene
SLC35A5	Glycogene
SLC35A3	Glycogene
SLC35F5	Glycogene
MAN2A1	Glycogene
GALNT4	Glycogene
MAN1A2	Glycogene
MAN2A1	Glycogene
FUT11	Glycogene
SLC35F5	Glycogene
UGGT1	Glycogene
B3GNT5	Glycogene
HAS1	Glycogene
HAS2	Glycogene
ALG10	Glycogene
FKTN	Glycogene
CSGALNACT2	Glycogene
MAN1A2	Glycogene
FUT11	Glycogene
MAN1A1	Glycogene
CHSY1	Glycogene
B3GNT5	Glycogene
CHST11	Glycogene
GFPT2	Glycogene
ST6GAL2	Glycogene
DPM3	Glycogene
MGAT1	Glycogene
CHST11	Glycogene
B3GNT5	Glycogene
HAS1	Glycogene
B3GNT5	Glycogene
ALG10B	Glycogene
GALNT4	Glycogene
PIGW	Glycogene
ALG10	Glycogene
PIGN	Glycogene
FAM20B	Glycogene
SLC35E3	Glycogene
ALG12	Glycogene
PMM1	Glycogene
HYAL2	Glycogene
ALG10B	Glycogene
ALG10	Glycogene
SLC35A5	Glycogene
GALNS	Glycogene
CMAS	Glycogene
RFNG	Glycogene
ST6GALNAC6	Glycogene
ST3GAL3	Glycogene
MAN2A2	Glycogene
IDUA	Glycogene
MGAT3	Glycogene
HYAL1	Glycogene
RFNG	Glycogene
GALK1	Glycogene
B3GAT3	Glycogene
B3GAT3	Glycogene
STT3B	Glycogene
UGGT1	Glycogene
DPM2	Glycogene
PIGQ	Glycogene
MAN1B1	Glycogene
RFNG	Glycogene
DPM3	Glycogene
ST6GALNAC6	Glycogene
POMT1	Glycogene
MOGS	Glycogene
CHST12	Glycogene
IDUA	Glycogene
MGAT1	Glycogene
NAGK	Glycogene
MFNG	Glycogene
FUT7	Glycogene
CHST12	Glycogene
A4GALT	Glycogene
SLC35A3	Glycogene
ACER2	Glycogene
ALG10	Glycogene
OGT	Glycogene
NDST2	Glycogene
NEU3	Glycogene
NEU3	Glycogene
STT3B	Glycogene
FUT11	Glycogene
ALG10	Glycogene
ACER2	Glycogene
FKTN	Glycogene
FUT7	Glycogene
LAMP3	Glycogene
MAN2B1	Glycogene
GAL3ST4	Glycogene
DSE	Glycogene
B3GALT6	Glycogene
RFNG	Glycogene
PIGQ	Glycogene
B3GAT3	Glycogene
MOGS	Glycogene
B4GALT7	Glycogene
POMGNT1	Glycogene
ST3GAL3	Glycogene
PMM1	Glycogene
B4GALNT4	Glycogene
FUT11	Glycogene
GMPPA	Glycogene
B4GALT3	Glycogene
MAN1A2	Glycogene
NEU3	Glycogene
ACER2	Glycogene
COG7	Glycogene
POFUT1	Glycogene
B3GAT3	Glycogene
DPM3	Glycogene
CHST12	Glycogene
B4GALT7	Glycogene
MOGS	Glycogene
STT3B	Glycogene
MAN2A1	Glycogene
CHSY1	Glycogene
ALG10	Glycogene
PIGW	Glycogene
ALG3	Glycogene
SLC35B1	Glycogene
DPM1	Glycogene
KHK	Glycogene
FUT1	Glycogene
PIGW	Glycogene
CSGALNACT1	Glycogene
ST3GAL2	Glycogene
HAS2	Glycogene
CHST3	Glycogene
HYAL1	Glycogene
B3GALT2	Glycogene
HAS1	Glycogene
TPST1	Glycogene
FUT4	Glycogene
ST3GAL6	Glycogene
GALNT12	Glycogene
B3GAT3	Glycogene
MOGS	Glycogene
B3GNT5	Glycogene
CHST3	Glycogene
HAS2	Glycogene
CSGALNACT1	Glycogene
ST6GALNAC3	Glycogene
GFPT2	Glycogene
GFPT2	Glycogene
TPST1	Glycogene
CSGALNACT1	Glycogene
MGAT3	Glycogene
B3GNT5	Glycogene
HPSE2	Glycogene
B3GALT1	Glycogene
MAN2A1	Glycogene
UAP1	Glycogene
MOGS	Glycogene
COG3	Glycogene
COG6	Glycogene
SLC35A5	Glycogene
MAN1A2	Glycogene
UGGT1	Glycogene
ALG10B	Glycogene
FUT11	Glycogene
ALG10	Glycogene
FUT11	Glycogene
UGGT1	Glycogene
ACER2	Glycogene
SLC35A3	Glycogene
SLC35F5	Glycogene
HYAL2	Glycogene
FKTN	Glycogene
OGT	Glycogene
ACER2	Glycogene
MAN1A2	Glycogene
STT3B	Glycogene
COG5	Glycogene
ACER2	Glycogene
MAN2A1	Glycogene
UGGT1	Glycogene
SLC35F5	Glycogene
SLC35A3	Glycogene
SLC35A5	Glycogene
RTF1	Glycogene
FUT11	Glycogene
PIGQ	Glycogene
CHST12	Glycogene
RFNG	Glycogene
B4GALT7	Glycogene
HYAL2	Glycogene
MFNG	Glycogene
CHSY3	Glycogene
ST6GALNAC3	Glycogene
ST8SIA4	Glycogene
CSGALNACT1	Glycogene
CHST7	Glycogene
CHST3	Glycogene
B3GALT2	Glycogene
ST3GAL6	Glycogene
UST	Glycogene
SULT1C4	Glycogene
FUT4	Glycogene
CHST2	Glycogene
GALNT12	Glycogene
GFPT2	Glycogene
HAS2	Glycogene
TPST1	Glycogene
CHST11	Glycogene
MFNG	Glycogene
ST8SIA4	Glycogene
ST6GALNAC3	Glycogene
GFPT2	Glycogene
CSGALNACT1	Glycogene
ST8SIA1	Glycogene
HS3ST3B1	Glycogene
CHST3	Glycogene
FUT4	Glycogene
CHST2	Glycogene
B3GNT5	Glycogene
B3GALT2	Glycogene
GALNT12	Glycogene
HYAL1	Glycogene
ST3GAL6	Glycogene
ARSB	Glycogene
EXTL2	Glycogene
CSGALNACT2	Glycogene
ST3GAL6	Glycogene
CHST3	Glycogene
TPST1	Glycogene
SLC35B4	Glycogene
GAL3ST4	Glycogene
OGT	Glycogene
NDST2	Glycogene
PIGW	Glycogene
MFNG	Glycogene
ST8SIA4	Glycogene
ST3GAL2	Glycogene
FUT7	Glycogene
CHST11	Glycogene
ST8SIA1	Glycogene
CSGALNACT1	Glycogene
ST6GALNAC3	Glycogene
HS3ST3B1	Glycogene
LAMP3	Glycogene
CHST2	Glycogene
ST3GAL6	Glycogene
B3GNT5	Glycogene
B3GNT5	Glycogene
GLCE	Glycogene
PIGH	Glycogene
SLC35B1	Glycogene
PIGW	Glycogene
RPN2	Glycogene
GNPNAT1	Glycogene
ALG3	Glycogene
CSGALNACT2	Glycogene
DSE	Glycogene
CSGALNACT1	Glycogene
ST6GALNAC3	Glycogene
CHST3	Glycogene
GFPT2	Glycogene
DSEL	Glycogene
ST3GAL2	Glycogene
UST	Glycogene
CHST2	Glycogene
FUT4	Glycogene
FUT7	Glycogene
ST8SIA4	Glycogene
HK3	Glycogene
CHST11	Glycogene
MFNG	Glycogene
ST8SIA1	Glycogene
GAL3ST4	Glycogene
NPL	Glycogene
MGAT1	Glycogene
SLC35A5	Glycogene
ALG10B	Glycogene
SLC35A3	Glycogene
FUT11	Glycogene
MFNG	Glycogene
ALG13	Glycogene
COG7	Glycogene
ST3GAL2	Glycogene
COG7	Glycogene
ALG1	Glycogene
CTBS	Glycogene
RFNG	Glycogene
B3GAT3	Glycogene
MOGS	Glycogene
DPM3	Glycogene
IDUA	Glycogene
GALK1	Glycogene
COG5	Glycogene
SLC35A3	Glycogene
ALG10B	Glycogene
POFUT1	Glycogene
DPM2	Glycogene
B3GAT3	Glycogene
NEU3	Glycogene
PIGO	Glycogene
NDST2	Glycogene
FUT11	Glycogene
GALK1	Glycogene
MOGS	Glycogene
DPAGT1	Glycogene
TSTA3	Glycogene
GPAA1	Glycogene
RFNG	Glycogene
B3GAT3	Glycogene
GALK1	Glycogene
MFNG	Glycogene
ST8SIA4	Glycogene
LAMP3	Glycogene
MAN2B1	Glycogene
GM2A	Glycogene
FUT7	Glycogene
LIPA	Glycogene
DSE	Glycogene
NPL	Glycogene
RTF1	Glycogene
B4GALT3	Glycogene
LAMP3	Glycogene
MFNG	Glycogene
FUT7	Glycogene
ST8SIA4	Glycogene
ST8SIA1	Glycogene
LAMP3	Glycogene
CHST11	Glycogene
CHST2	Glycogene
FUT4	Glycogene
HK3	Glycogene
FUT7	Glycogene
HK3	Glycogene
ST8SIA4	Glycogene
LIPA	Glycogene
GM2A	Glycogene
DSE	Glycogene
MGAT1	Glycogene
FUT11	Glycogene
CSGALNACT2	Glycogene
NDST2	Glycogene
MGAT5	Glycogene
CHSY1	Glycogene
GALK1	Glycogene
SLC35B1	Glycogene
FKRP	Glycogene
HYAL2	Glycogene
HAS1	Glycogene
GBGT1	Glycogene
MFNG	Glycogene
HAS1	Glycogene
CHST12	Glycogene
ST3GAL2	Glycogene
HYAL2	Glycogene
MFNG	Glycogene
FKRP	Glycogene
CHST2	Glycogene
GBGT1	Glycogene
HYAL1	Glycogene
DPM3	Glycogene
RFNG	Glycogene
B3GAT3	Glycogene
CHST12	Glycogene
IDUA	Glycogene
HYAL2	Glycogene
B3GAT3	Glycogene
GNB1	Glycogene
FKTN	Glycogene
ALG10	Glycogene
NEU3	Glycogene
ALG10B	Glycogene
MAN2A1	Glycogene
UGGT1	Glycogene
SLC35A3	Glycogene
FUT11	Glycogene
COG5	Glycogene
SLC35F5	Glycogene
GNS	Glycogene
PIGN	Glycogene
SLC35A5	Glycogene
HS2ST1	Glycogene
MAN1A2	Glycogene
UGGT1	Glycogene
FAM20B	Glycogene
B3GALNT2	Glycogene
FKTN	Glycogene
MFNG	Glycogene
ST8SIA4	Glycogene
ST6GALNAC3	Glycogene
HYAL2	Glycogene
CSGALNACT1	Glycogene
HYAL1	Glycogene
MGAT1	Glycogene
ST3GAL2	Glycogene
GBGT1	Glycogene
HS3ST1	Glycogene
CHST2	Glycogene
ST6GALNAC6	Glycogene
MFNG	Glycogene
FUT7	Glycogene
MAN2B1	Glycogene
MGAT1	Glycogene
RENBP	Glycogene
CHST12	Glycogene
ST6GALNAC6	Glycogene
ST3GAL2	Glycogene
IDUA	Glycogene
GBGT1	Glycogene
HYAL2	Glycogene
CHST13	Glycogene
HYAL1	Glycogene
FKRP	Glycogene
CHST2	Glycogene
DSE	Glycogene
B3GNT5	Glycogene
PIGH	Glycogene
PIGQ	Glycogene
B4GALT2	Glycogene
DPM2	Glycogene
B3GALT6	Glycogene
B3GAT3	Glycogene
RFNG	Glycogene
B4GALNT4	Glycogene
ALG1	Glycogene
MGAT4B	Glycogene
ST6GALNAC1	Glycogene
ST3GAL2	Glycogene
GALNT12	Glycogene
IDS	Glycogene
NDST1	Glycogene
FUT11	Glycogene
PIGW	Glycogene
CSGALNACT2	Glycogene
IDS	Glycogene
DSE	Glycogene
HS2ST1	Glycogene
ST6GALNAC3	Glycogene
ARSB	Glycogene
SLC35F1	Glycogene
CHSY3	Glycogene
ST3GAL2	Glycogene
DSEL	Glycogene
DSE	Glycogene
MFNG	Glycogene
CSGALNACT1	Glycogene
B3GALT2	Glycogene
SLC35B4	Glycogene
CHST11	Glycogene
UST	Glycogene
MGAT3	Glycogene
CHST3	Glycogene
CHST3	Glycogene
CSGALNACT1	Glycogene
GAL3ST4	Glycogene
ST3GAL6	Glycogene
CSGALNACT1	Glycogene
ARSB	Glycogene
GFPT2	Glycogene
CHST6	Glycogene
UST	Glycogene
NEU3	Glycogene
ST3GAL2	Glycogene
A4GALT	Glycogene
MOGS	Glycogene
PIGW	Glycogene
RPN2	Glycogene
RPN1	Glycogene
ALG3	Glycogene
DPM1	Glycogene
SLC35B1	Glycogene
CHST3	Glycogene
HPSE2	Glycogene
ST6GALNAC3	Glycogene
CHST2	Glycogene
CHST7	Glycogene
HS3ST4	Glycogene
CHST9	Glycogene
B3GALT1	Glycogene
SLC35F3	Glycogene
SULT1C4	Glycogene
HAS3	Glycogene
FKRP	Glycogene
MOGS	Glycogene
DPM3	Glycogene
B4GALNT4	Glycogene
ACER2	Glycogene
MFNG	Glycogene
MGAT5	Glycogene
ST3GAL3	Glycogene
NEU3	Glycogene
FUT11	Glycogene
FUT11	Glycogene
STT3B	Glycogene
FKTN	Glycogene
OGT	Glycogene
ALG10B	Glycogene
FUT11	Glycogene
FAM20B	Glycogene
COG3	Glycogene
SLC35D1	Glycogene
SLC35B4	Glycogene
UGGT1	Glycogene
CHST3	Glycogene
ST3GAL2	Glycogene
DSE	Glycogene
ST6GALNAC3	Glycogene
ST8SIA4	Glycogene
CSGALNACT1	Glycogene
SULT1C4	Glycogene
B3GNT5	Glycogene
MAN1A2	Glycogene
FAM20B	Glycogene
PIGM	Glycogene
STT3B	Glycogene
UGGT1	Glycogene
RFNG	Glycogene
POFUT1	Glycogene
SLC35A3	Glycogene
FAM20B	Glycogene
SLC35F5	Glycogene
MGAT5	Glycogene
ACER2	Glycogene
FUT11	Glycogene
ALG10	Glycogene
SLC35A3	Glycogene
FKTN	Glycogene
COG5	Glycogene
SLC35A5	Glycogene
SLC35F5	Glycogene
MAN1A2	Glycogene
MAN2A1	Glycogene
MGAT5	Glycogene
NEU3	Glycogene
CHST7	Glycogene
ST6GALNAC1	Glycogene
MFNG	Glycogene
MGAT3	Glycogene
B3GNT5	Glycogene
CSGALNACT1	Glycogene
DSE	Glycogene
CSGALNACT1	Glycogene
HAS2	Glycogene
FUT4	Glycogene
B3GALT2	Glycogene
B3GNT5	Glycogene
ST6GAL2	Glycogene
SLC35B4	Glycogene
UST	Glycogene
ALG10	Glycogene
FUT11	Glycogene
PIGN	Glycogene
POFUT1	Glycogene
SLC35A3	Glycogene
PIGW	Glycogene
GALK1	Glycogene
COG6	Glycogene
COG3	Glycogene
SLC35A5	Glycogene
UGGT2	Glycogene
MAN1A2	Glycogene
FAM20B	Glycogene
COG5	Glycogene
FUT11	Glycogene
UGGT1	Glycogene
SLC35A3	Glycogene
PIGN	Glycogene
STT3B	Glycogene
B3GALNT2	Glycogene
ALG10B	Glycogene
SLC35A5	Glycogene
MAN1A2	Glycogene
GNS	Glycogene
FKTN	Glycogene
NEU3	Glycogene
ACER2	Glycogene
FUT11	Glycogene
MOGS	Glycogene
HYAL2	Glycogene
COG2	Glycogene
NEU3	Glycogene
FPGT	Glycogene
COG2	Glycogene
DSE	Glycogene
CHSY1	Glycogene
CHST3	Glycogene
CHSY3	Glycogene
SULF2	Glycogene
ST8SIA2	Glycogene
SULF2	Glycogene
TPST1	Glycogene
CHST3	Glycogene
CHST11	Glycogene
FUT4	Glycogene
NDST1	Glycogene
POMT1	Glycogene
ST6GALNAC6	Glycogene
RTF1	Glycogene
PIGN	Glycogene
MAN1A2	Glycogene
ACER2	Glycogene
UGCG	Glycogene
FKTN	Glycogene
ALG10B	Glycogene
PIGQ	Glycogene
B3GALT6	Glycogene
RFNG	Glycogene
MOGS	Glycogene
B4GALT7	Glycogene
DPM3	Glycogene
HYAL2	Glycogene
ALG10B	Glycogene
GLCE	Glycogene
OGT	Glycogene
NEU3	Glycogene
STT3B	Glycogene
MAN1A2	Glycogene
UGGT1	Glycogene
PIGW	Glycogene
STT3B	Glycogene
FUT11	Glycogene
FKTN	Glycogene
PIGN	Glycogene
SLC35A5	Glycogene
FAM20B	Glycogene
UGCG	Glycogene
UGGT1	Glycogene
CHST3	Glycogene
HYAL2	Glycogene
ST6GALNAC3	Glycogene
CSGALNACT1	Glycogene
HYAL1	Glycogene
MGAT3	Glycogene
ST6GALNAC1	Glycogene
ST3GAL2	Glycogene
CHST3	Glycogene
GBGT1	Glycogene
CHST12	Glycogene
ST3GAL3	Glycogene
DPM2	Glycogene
COG7	Glycogene
ALG12	Glycogene
CHST2	Glycogene
MGAT3	Glycogene
HAS1	Glycogene
MFNG	Glycogene
HYAL2	Glycogene
GANAB	Glycogene
LAMP3	Glycogene
ST8SIA4	Glycogene
HPSE	Glycogene
NPL	Glycogene
LAMP3	Glycogene
GAL3ST4	Glycogene
CHST11	Glycogene
HPSE	Glycogene
FUT7	Glycogene
ST8SIA4	Glycogene
MFNG	Glycogene
ST8SIA1	Glycogene
CHST11	Glycogene
CHST2	Glycogene
MFNG	Glycogene
GBGT1	Glycogene
ST6GALNAC6	Glycogene
MGAT3	Glycogene
CHST2	Glycogene
SLC35B1	Glycogene
COG1	Glycogene
NEU3	Glycogene
MAN1A2	Glycogene
FUT11	Glycogene
ACER2	Glycogene
FUT11	Glycogene
CSGALNACT2	Glycogene
MFNG	Glycogene
LAMP3	Glycogene
ST8SIA1	Glycogene
FUT4	Glycogene
CHST3	Glycogene
TPST1	Glycogene
CHST3	Glycogene
MFNG	Glycogene
ST8SIA1	Glycogene
GBGT1	Glycogene
CHST3	Glycogene
CSGALNACT1	Glycogene
ST8SIA1	Glycogene
GFPT2	Glycogene
ST8SIA2	Glycogene
COG6	Glycogene
ALG5	Glycogene
CSGALNACT2	Glycogene
FUT11	Glycogene
EXTL2	Glycogene
SLC35D1	Glycogene
DSE	Glycogene
GALNT1	Glycogene
DSEL	Glycogene
PIGW	Glycogene
MAN1A2	Glycogene
STT3B	Glycogene
COG5	Glycogene
FUT11	Glycogene
ACER2	Glycogene
SLC35D1	Glycogene
SLC35A3	Glycogene
CSGALNACT2	Glycogene
ALG10	Glycogene
HAS3	Glycogene
B3GNT5	Glycogene
CHST3	Glycogene
ST8SIA2	Glycogene
GPAA1	Glycogene
B4GALT2	Glycogene
B4GALT7	Glycogene
GALK1	Glycogene
B3GAT3	Glycogene
B4GALNT4	Glycogene
MAN1A2	Glycogene
PIGW	Glycogene
B4GALNT4	Glycogene
DPM3	Glycogene
B4GALT3	Glycogene
IDUA	Glycogene
DPM3	Glycogene
IDUA	Glycogene
B3GALT6	Glycogene
RFNG	Glycogene
B3GAT3	Glycogene
MOGS	Glycogene
B4GALNT4	Glycogene
ALG10B	Glycogene
ALG10	Glycogene
UGCG	Glycogene
FKTN	Glycogene
GNS	Glycogene
PIGN	Glycogene
SLC35E3	Glycogene
FPGT	Glycogene
DPM2	Glycogene
POMT1	Glycogene
MAN1B1	Glycogene
STT3B	Glycogene
MAN2A1	Glycogene
MAN1A2	Glycogene
NEU3	Glycogene
UGGT1	Glycogene
POFUT1	Glycogene
SLC35A3	Glycogene
GALNT10	Glycogene
B3GNT5	Glycogene
DSE	Glycogene
CHSY1	Glycogene
CHST3	Glycogene
CSGALNACT1	Glycogene
GALNT5	Glycogene
GNPNAT1	Glycogene
RFNG	Glycogene
B3GALT6	Glycogene
PIGQ	Glycogene
B3GAT3	Glycogene
DPM3	Glycogene
IDUA	Glycogene
MOGS	Glycogene
POMT1	Glycogene
B4GALT7	Glycogene
GALK1	Glycogene
FKRP	Glycogene
CHST12	Glycogene
B4GALT2	Glycogene
B3GALT4	Glycogene
HYAL2	Glycogene
ALG10	Glycogene
C1GALT1C1	Glycogene
SLC35A3	Glycogene
SLC35A5	Glycogene
SLC35F5	Glycogene
UGGT1	Glycogene
PIGN	Glycogene
