key	nodeType
GALNT6	Glycogene
ST6GALNAC4	Glycogene
CHST6	Glycogene
ST6GALNAC2	Glycogene
B4GALNT1	Glycogene
B4GALT5	Glycogene
CSGALNACT2	Glycogene
FUT11	Glycogene
SULT1C4	Glycogene
ARSB	Glycogene
XYLT1	Glycogene
ST6GALNAC3	Glycogene
GCNT4	Glycogene
LIPA	Glycogene
HS3ST3B1	Glycogene
ST3GAL2	Glycogene
SULF2	Glycogene
FUT8	Glycogene
MGAT5	Glycogene
ST6GALNAC3	Glycogene
ST8SIA4	Glycogene
MAN1A1	Glycogene
GCNT4	Glycogene
CHST3	Glycogene
MAN1A2	Glycogene
GLCE	Glycogene
GCNT4	Glycogene
MAN1A1	Glycogene
MAN2A1	Glycogene
CHST15	Glycogene
CHST3	Glycogene
B4GALT5	Glycogene
FUT10	Glycogene
GFPT2	Glycogene
HS3ST3B1	Glycogene
B3GALT2	Glycogene
UST	Glycogene
ST8SIA1	Glycogene
LIPA	Glycogene
SULF2	Glycogene
HAS2	Glycogene
RFNG	Glycogene
IDUA	Glycogene
POFUT1	Glycogene
UGCG	Glycogene
FUT11	Glycogene
SLC35A3	Glycogene
RTF1	Glycogene
SLC35E3	Glycogene
SLC35F5	Glycogene
COG5	Glycogene
ACER2	Glycogene
STT3B	Glycogene
MAN1A2	Glycogene
FKTN	Glycogene
GFPT1	Glycogene
MGAT2	Glycogene
GNE	Glycogene
SLC35A3	Glycogene
NEU3	Glycogene
SLC35E1	Glycogene
SLC35F5	Glycogene
ALG10	Glycogene
GNPNAT1	Glycogene
EXTL2	Glycogene
PIGM	Glycogene
MGAT5	Glycogene
ACER2	Glycogene
UGCG	Glycogene
FUT11	Glycogene
ALG10	Glycogene
SLC35A3	Glycogene
FKTN	Glycogene
FUT10	Glycogene
GALNT4	Glycogene
PIGO	Glycogene
GLCE	Glycogene
ARSB	Glycogene
NDST4	Glycogene
MAN1A2	Glycogene
MAN2A1	Glycogene
RTF1	Glycogene
GANAB	Glycogene
FUT11	Glycogene
PIGO	Glycogene
MGAT5	Glycogene
NEU3	Glycogene
MAN2A1	Glycogene
UGCG	Glycogene
ACER2	Glycogene
COG5	Glycogene
GANAB	Glycogene
SLC35E3	Glycogene
PIGN	Glycogene
RTF1	Glycogene
SLC35D1	Glycogene
GFPT1	Glycogene
MAN2A2	Glycogene
LIPA	Glycogene
STT3B	Glycogene
MAN2A1	Glycogene
MGAT5	Glycogene
ACER2	Glycogene
ALG10	Glycogene
RTF1	Glycogene
FUT11	Glycogene
GANAB	Glycogene
PIGN	Glycogene
NDST1	Glycogene
PIGM	Glycogene
SLC35F5	Glycogene
POFUT1	Glycogene
HS3ST3B1	Glycogene
PIGO	Glycogene
ALG10B	Glycogene
GALNT10	Glycogene
GLCE	Glycogene
FUT8	Glycogene
NDST2	Glycogene
CSGALNACT2	Glycogene
DPM2	Glycogene
MAN1A2	Glycogene
FUT11	Glycogene
ACER2	Glycogene
SLC35A3	Glycogene
SLC35E1	Glycogene
GANAB	Glycogene
PIGO	Glycogene
RTF1	Glycogene
GNS	Glycogene
ALG10B	Glycogene
SLC35A5	Glycogene
ALG10	Glycogene
SLC35A3	Glycogene
STT3B	Glycogene
MAN2A1	Glycogene
FPGT	Glycogene
PIGN	Glycogene
SLC35D1	Glycogene
MAN1A2	Glycogene
SLC35E3	Glycogene
ACER2	Glycogene
UGGT1	Glycogene
GALNT4	Glycogene
GNS	Glycogene
PIGO	Glycogene
SLC35A3	Glycogene
MAN2A1	Glycogene
FKTN	Glycogene
NEU3	Glycogene
MAN1A2	Glycogene
ACER2	Glycogene
UGCG	Glycogene
POFUT1	Glycogene
SLC35E3	Glycogene
UGDH	Glycogene
NDST1	Glycogene
PIGO	Glycogene
XYLT1	Glycogene
CHPF2	Glycogene
FUT11	Glycogene
FAM20B	Glycogene
STT3B	Glycogene
SLC35A5	Glycogene
MAN1A2	Glycogene
FPGT	Glycogene
SLC35F5	Glycogene
COG5	Glycogene
GALNT1	Glycogene
SLC35A3	Glycogene
FUT11	Glycogene
PIGM	Glycogene
FKTN	Glycogene
CHSY1	Glycogene
PIGW	Glycogene
RTF1	Glycogene
EXT2	Glycogene
B4GALT5	Glycogene
CHST15	Glycogene
SULF2	Glycogene
CHST3	Glycogene
B3GNT9	Glycogene
B4GALT1	Glycogene
ACER2	Glycogene
COG5	Glycogene
MGAT5	Glycogene
STT3B	Glycogene
FUT11	Glycogene
MAN2A1	Glycogene
PIGO	Glycogene
STT3B	Glycogene
CSGALNACT2	Glycogene
RTF1	Glycogene
FUT11	Glycogene
DPM2	Glycogene
B3GAT3	Glycogene
RFNG	Glycogene
PIGQ	Glycogene
B4GALT7	Glycogene
GALK1	Glycogene
B3GALT6	Glycogene
PIGQ	Glycogene
B3GALT6	Glycogene
RFNG	Glycogene
SLC35D1	Glycogene
COG6	Glycogene
COG5	Glycogene
ACER2	Glycogene
MAN2A1	Glycogene
NEU3	Glycogene
MOGS	Glycogene
MGAT4B	Glycogene
FKTN	Glycogene
RTF1	Glycogene
ALG10	Glycogene
UGGT1	Glycogene
UGCG	Glycogene
FAM20B	Glycogene
SLC35A3	Glycogene
COG5	Glycogene
GANAB	Glycogene
NDST1	Glycogene
ALG10B	Glycogene
GNPNAT1	Glycogene
SLC35A5	Glycogene
SLC17A5	Glycogene
PIGO	Glycogene
OGT	Glycogene
ALG10B	Glycogene
MAN2A2	Glycogene
RTF1	Glycogene
FKTN	Glycogene
ST6GALNAC2	Glycogene
GALNT6	Glycogene
B3GNT5	Glycogene
PIGO	Glycogene
MAN1A2	Glycogene
STT3B	Glycogene
ALG10	Glycogene
MAN2A2	Glycogene
POFUT1	Glycogene
GALNT10	Glycogene
GNS	Glycogene
GANAB	Glycogene
SLC35E1	Glycogene
SLC35E3	Glycogene
NDST1	Glycogene
PIGO	Glycogene
SLC35A3	Glycogene
PIGG	Glycogene
ALG10	Glycogene
FUT11	Glycogene
MGAT2	Glycogene
CHST3	Glycogene
CHST2	Glycogene
HAS3	Glycogene
HS3ST3A1	Glycogene
GFPT2	Glycogene
ST6GALNAC4	Glycogene
A4GALT	Glycogene
HAS2	Glycogene
SULF2	Glycogene
ST6GALNAC2	Glycogene
B4GALNT1	Glycogene
SLC35F4	Glycogene
GAL3ST3	Glycogene
B3GNT7	Glycogene
MGAT5	Glycogene
UGCG	Glycogene
NEU3	Glycogene
MAN2A1	Glycogene
FUT11	Glycogene
STT3B	Glycogene
UGGT1	Glycogene
MAN1A2	Glycogene
GNS	Glycogene
B4GALT5	Glycogene
MAN1A1	Glycogene
PIGO	Glycogene
HK1	Glycogene
GALNT10	Glycogene
B4GALT1	Glycogene
CHST15	Glycogene
LIPA	Glycogene
HS3ST3B1	Glycogene
CHST11	Glycogene
MGAT5	Glycogene
MAN1A1	Glycogene
FUT4	Glycogene
ARSB	Glycogene
ST8SIA1	Glycogene
ST3GAL2	Glycogene
B4GALT6	Glycogene
ST8SIA4	Glycogene
HS3ST3B1	Glycogene
GCNT4	Glycogene
CHST3	Glycogene
CHST15	Glycogene
B4GALT5	Glycogene
UST	Glycogene
B3GALT2	Glycogene
CHST11	Glycogene
SULF2	Glycogene
B3GNT9	Glycogene
EXT1	Glycogene
CHST3	Glycogene
HS3ST3A1	Glycogene
PIGY	Glycogene
PIGY	Glycogene
FUT10	Glycogene
MAN1A2	Glycogene
FUT11	Glycogene
RTF1	Glycogene
UGCG	Glycogene
NDST2	Glycogene
FUT11	Glycogene
RTF1	Glycogene
GLCE	Glycogene
MFNG	Glycogene
GFPT2	Glycogene
CHST3	Glycogene
TPST1	Glycogene
GAL3ST4	Glycogene
B3GNT9	Glycogene
ST3GAL2	Glycogene
EXTL1	Glycogene
UST	Glycogene
DSE	Glycogene
SULF2	Glycogene
ST6GALNAC4	Glycogene
EXT1	Glycogene
HYAL1	Glycogene
CHST15	Glycogene
LAMP3	Glycogene
CHST11	Glycogene
GCNT4	Glycogene
MAN1A1	Glycogene
GALNT6	Glycogene
GFPT2	Glycogene
UST	Glycogene
HS3ST3A1	Glycogene
EXT1	Glycogene
CHST3	Glycogene
ST6GALNAC3	Glycogene
GFPT2	Glycogene
MFNG	Glycogene
MGAT3	Glycogene
SULF1	Glycogene
CHST1	Glycogene
GALNT9	Glycogene
CHST15	Glycogene
ST8SIA1	Glycogene
ST3GAL5	Glycogene
B3GNT8	Glycogene
ST6GALNAC2	Glycogene
CHST6	Glycogene
HYAL1	Glycogene
GCNT4	Glycogene
GALNT6	Glycogene
HAS2	Glycogene
SLC35E4	Glycogene
GALNT4	Glycogene
IDS	Glycogene
FAM20B	Glycogene
STT3B	Glycogene
FKTN	Glycogene
POFUT1	Glycogene
NDST1	Glycogene
CSGALNACT2	Glycogene
MAN1A2	Glycogene
STT3B	Glycogene
