key	nodeType
AFF4	TF
AHR	TF
ARID2	TF
ATF1	TF
ATF2	TF
ATF4	TF
ATRX	TF
BATF	TF
BATF3	TF
BCL3	TF
BCL6	TF
BHLHE40	TF
BMI1	TF
BRD1	TF
BRD3	TF
BRD7	TF
BTAF1	TF
C17orf49	TF
CAMTA2	TF
CBFB	TF
CBX7	TF
CDK12	TF
CDK7	TF
CDK8	TF
CDK9	TF
CDX2	TF
CEBPB	TF
CEBPD	TF
CEBPG	TF
CHD1	TF
CHD2	TF
CHD8	TF
CIITA	TF
CLOCK	TF
CPSF3L	TF
CREB3	TF
CREB3L2	TF
CREB3L4	TF
CTBP1	TF
CTBP2	TF
CTNNB1	TF
DCP1A	TF
DDIT3	TF
DR1	TF
E2F4	TF
E2F8	TF
EBF1	TF
EGLN2	TF
EGR2	TF
EHF	TF
ELF1	TF
ELK3	TF
ELL	TF
ELL2	TF
ERCC6	TF
ERF	TF
ERG	TF
ESRRA	TF
ETS1	TF
ETV1	TF
ETV7	TF
EZH1	TF
FLI1	TF
FOSL2	TF
FOXA1	TF
FOXA2	TF
FOXO1	TF
FOXP3	TF
FOXQ1	TF
GATA6	TF
GATAD1	TF
GLI1	TF
GLI2	TF
GLI3	TF
GLYR1	TF
GRHL1	TF
GRHL2	TF
GTF2B	TF
GTF2F1	TF
HDAC1	TF
HDAC6	TF
HECTD1	TF
HES1	TF
HES4	TF
HEXIM1	TF
HEY1	TF
HIF1A	TF
HINFP	TF
HJURP	TF
HNF1B	TF
HNF4A	TF
HNF4G	TF
HOXA13	TF
HOXA4	TF
HOXB4	TF
HSF1	TF
IKZF1	TF
INO80	TF
INTS3	TF
IRF1	TF
IRF2	TF
IRF3	TF
IRF4	TF
IRF5	TF
IRF8	TF
ISL1	TF
JMJD1C	TF
JMJD6	TF
JUNB	TF
JUND	TF
KAT2B	TF
KDM4C	TF
KDM5A	TF
KDM5B	TF
KLF10	TF
KLF4	TF
KLF5	TF
LEF1	TF
LMNA	TF
LMO2	TF
LMTK3	TF
LYL1	TF
MAF	TF
MAFB	TF
MAFF	TF
MAFK	TF
MAX	TF
MBD3	TF
MECOM	TF
MECP2	TF
MED1	TF
MEF2A	TF
MEF2B	TF
MEF2C	TF
MEF2D	TF
MEIS1	TF
MEIS3	TF
MRE11A	TF
MSX1	TF
MXD1	TF
MXD3	TF
MYH11	TF
MZF1	TF
NCOR1	TF
NCOR2	TF
NFAT5	TF
NFATC1	TF
NFYB	TF
NIPBL	TF
NOTCH1	TF
NPAT	TF
NR1D1	TF
NR1H2	TF
NR1H3	TF
NR2C2	TF
NR2F2	TF
NR2F6	TF
NR4A1	TF
NRF1	TF
OVOL2	TF
PAX6	TF
PBX1	TF
PBX3	TF
PCGF1	TF
PDX1	TF
PHF20	TF
PIAS1	TF
PIAS4	TF
PML	TF
POLR2B	TF
POLR3GL	TF
PPARA	TF
PPARG	TF
PRDM1	TF
RARA	TF
RARG	TF
RB1	TF
RBCK1	TF
RBL2	TF
RBPJ	TF
RCOR1	TF
RELA	TF
REST	TF
RFX1	TF
RING1	TF
RNF2	TF
RORA	TF
RUNX1	TF
RUNX2	TF
RXRG	TF
RYBP	TF
SFMBT1	TF
SIRT6	TF
SIX5	TF
SMAD1	TF
SMAD3	TF
SNAPC1	TF
SOX4	TF
SOX9	TF
SPDEF	TF
SPIB	TF
SRC	TF
SRCAP	TF
SREBF2	TF
SRF	TF
STAG1	TF
STAT2	TF
STAT3	TF
STAT4	TF
STAT5A	TF
STAT5B	TF
STAT6	TF
SUMO1	TF
SUMO2	TF
SUPT5H	TF
SVIL	TF
TAF1	TF
TAF7	TF
TBX3	TF
TCF12	TF
TCF21	TF
TCF7	TF
TCF7L2	TF
TEAD1	TF
TEAD2	TF
TEAD4	TF
TERF2	TF
TET2	TF
TFAP2A	TF
TFDP1	TF
TFE3	TF
TGIF1	TF
THAP11	TF
USF1	TF
USF2	TF
VDR	TF
VEZF1	TF
XRN2	TF
YAP1	TF
ZBTB17	TF
MAN1A2	Glycogene
STT3B	Glycogene
NEU3	Glycogene
FUT11	Glycogene
MAN2A1	Glycogene
COG5	Glycogene
UGCG	Glycogene
GALNT10	Glycogene
UGGT1	Glycogene
SLC35A3	Glycogene
SLC35D1	Glycogene
ALG10	Glycogene
SLC35E1	Glycogene
SLC35A5	Glycogene
GFPT1	Glycogene
ALG10B	Glycogene
SLC35F5	Glycogene
COG6	Glycogene
HS2ST1	Glycogene
GANAB	Glycogene
CHSY1	Glycogene
PIGK	Glycogene
CSGALNACT2	Glycogene
LAMP2	Glycogene
UGDH	Glycogene
SLC35E3	Glycogene
MGAT2	Glycogene
GLCE	Glycogene
MAN1A1	Glycogene
UGP2	Glycogene
UGCG	Glycogene
GALNT5	Glycogene
GLCE	Glycogene
RTF1	Glycogene
STT3B	Glycogene
ALG10	Glycogene
ALG10B	Glycogene
SLC35E3	Glycogene
HS2ST1	Glycogene
SLC35F5	Glycogene
MAN2A1	Glycogene
PIGK	Glycogene
GLCE	Glycogene
MAN1A1	Glycogene
CSGALNACT2	Glycogene
UGCG	Glycogene
FKTN	Glycogene
GNS	Glycogene
MAN1A2	Glycogene
GALC	Glycogene
B4GALT6	Glycogene
PIGN	Glycogene
GALNT1	Glycogene
ST8SIA4	Glycogene
MAN1A2	Glycogene
MAN2A1	Glycogene
FUT11	Glycogene
SLC35F5	Glycogene
NEU3	Glycogene
UGGT1	Glycogene
FUT10	Glycogene
STT3B	Glycogene
COG5	Glycogene
GANAB	Glycogene
RTF1	Glycogene
COG6	Glycogene
FAM20B	Glycogene
UGDH	Glycogene
FKTN	Glycogene
SLC35A5	Glycogene
SLC35E1	Glycogene
STT3A	Glycogene
GLCE	Glycogene
UGP2	Glycogene
DPM2	Glycogene
FKTN	Glycogene
PIGK	Glycogene
NANS	Glycogene
TSTA3	Glycogene
SLC35C2	Glycogene
B3GNT3	Glycogene
MGAT4B	Glycogene
LFNG	Glycogene
HK1	Glycogene
MGAT1	Glycogene
ST8SIA4	Glycogene
MOGS	Glycogene
GALE	Glycogene
OGT	Glycogene
UGCG	Glycogene
PIGA	Glycogene
B3GNT3	Glycogene
C1GALT1	Glycogene
ALG10B	Glycogene
