key	nodeType
ADNP	TF
AFF4	TF
AHR	TF
ASCL2	TF
ATF1	TF
ATF2	TF
ATF7IP	TF
ATRX	TF
BACH1	TF
BATF	TF
BATF3	TF
BCL11A	TF
BRD4	TF
C17orf49	TF
CASP8AP2	TF
CBFA2T3	TF
CBX6	TF
CBX8	TF
CCDC101	TF
CDK12	TF
CDK8	TF
CDK9	TF
CHD1	TF
CHD2	TF
CHD4	TF
CHD8	TF
CIITA	TF
CLOCK	TF
CPSF3L	TF
CREB3	TF
CTNNB1	TF
DCP1A	TF
DEK	TF
EBF1	TF
EGLN2	TF
EHMT2	TF
ELF1	TF
ELF2	TF
ELK3	TF
ELK4	TF
ELL2	TF
ERCC6	TF
ERG	TF
ETS1	TF
FLI1	TF
FOXA1	TF
FOXO1	TF
FOXP3	TF
FUS	TF
GABPA	TF
GAPDH	TF
GLYR1	TF
GPS2	TF
GRHL1	TF
GTF2I	TF
H2AFX	TF
HCFC1	TF
HECTD1	TF
HES4	TF
HIF1A	TF
HOXB4	TF
HSF1	TF
IKZF1	TF
INO80	TF
IRF1	TF
IRF2	TF
IRF3	TF
IRF4	TF
IRF5	TF
IRF8	TF
JDP2	TF
JMJD1C	TF
JMJD6	TF
KDM1B	TF
KDM3A	TF
KDM4A	TF
KDM5A	TF
LEF1	TF
LYL1	TF
MAF	TF
MAFB	TF
MAZ	TF
MED1	TF
MEF2A	TF
MEF2B	TF
MEF2C	TF
MEIS3	TF
MRE11A	TF
MSX1	TF
MXD3	TF
MYBL1	TF
MYH11	TF
NFAT5	TF
NFYC	TF
NIPBL	TF
NPAT	TF
NR2C2	TF
PCGF1	TF
PHF6	TF
PIAS1	TF
POLR2B	TF
POLR3A	TF
POU2F2	TF
PPARA	TF
PRDM1	TF
PRKDC	TF
RAC3	TF
RARA	TF
RBBP5	TF
RBL2	TF
RCOR1	TF
REST	TF
RFX7	TF
RNF2	TF
RUNX2	TF
RUNX3	TF
SIN3A	TF
SIRT6	TF
SIX5	TF
SMAD2	TF
SMC1A	TF
SMC3	TF
SOX10	TF
SPDEF	TF
SPIB	TF
SRCAP	TF
STAT1	TF
STAT2	TF
STAT4	TF
TAF1	TF
TBX21	TF
TCF12	TF
TDRD3	TF
TEAD1	TF
TET2	TF
THAP11	TF
USF1	TF
VEZF1	TF
YAP1	TF
ZBTB10	TF
ZBTB17	TF
FUT7	Glycogene
MAN1A2	Glycogene
STT3B	Glycogene
NEU3	Glycogene
FUT11	Glycogene
MAN2A1	Glycogene
ACER2	Glycogene
COG5	Glycogene
UGCG	Glycogene
GALNT10	Glycogene
UGGT1	Glycogene
SLC35A3	Glycogene
SLC35D1	Glycogene
SLC35A5	Glycogene
SLC35F5	Glycogene
HS2ST1	Glycogene
PIGK	Glycogene
UGCG	Glycogene
HAS2	Glycogene
GM2A	Glycogene
SLC35A3	Glycogene
MAN1A2	Glycogene
MAN2A1	Glycogene
FUT11	Glycogene
SLC35F5	Glycogene
ACER2	Glycogene
NEU3	Glycogene
UGGT1	Glycogene
COG5	Glycogene
SLC35A3	Glycogene
FKTN	Glycogene
SLC35A5	Glycogene
ALG10	Glycogene
PIGK	Glycogene
CSGALNACT2	Glycogene
UGCG	Glycogene
MAN1A2	Glycogene
FUT11	Glycogene
ACER2	Glycogene
B3GNT2	Glycogene
FUT7	Glycogene
NAGK	Glycogene
CHST12	Glycogene
ST6GALNAC4	Glycogene
RENBP	Glycogene
MGAT1	Glycogene
TPST2	Glycogene
UGT8	Glycogene
