key	nodeType
CMAS	Glycogene
PIGW	Glycogene
MFNG	Glycogene
ST3GAL2	Glycogene
FUT7	Glycogene
MAN1C1	Glycogene
CHST11	Glycogene
HK3	Glycogene
ST8SIA1	Glycogene
CSGALNACT2	Glycogene
NDST1	Glycogene
HS3ST3B1	Glycogene
GM2A	Glycogene
GAL3ST4	Glycogene
NDST2	Glycogene
B3GNT5	Glycogene
GFPT2	Glycogene
SLC35E1	Glycogene
ALG10	Glycogene
GANAB	Glycogene
GNPNAT1	Glycogene
ALG3	Glycogene
GPI	Glycogene
CSGALNACT1	Glycogene
SULT1C4	Glycogene
FUT7	Glycogene
HK3	Glycogene
CHST11	Glycogene
MFNG	Glycogene
ST8SIA1	Glycogene
GAL3ST4	Glycogene
NPL	Glycogene
ST3GAL2	Glycogene
HS3ST3B1	Glycogene
MAN2B1	Glycogene
GM2A	Glycogene
CSGALNACT2	Glycogene
GPI	Glycogene
CHST11	Glycogene
ST8SIA1	Glycogene
GM2A	Glycogene
MAN1C1	Glycogene
SULT1C4	Glycogene
MFNG	Glycogene
MGAT3	Glycogene
GCNT4	Glycogene
COG7	Glycogene
ALG1	Glycogene
MOGS	Glycogene
ALG14	Glycogene
CTBS	Glycogene
FPGT	Glycogene
COG5	Glycogene
B4GALT3	Glycogene
B3GAT3	Glycogene
RFNG	Glycogene
GPI	Glycogene
PIGO	Glycogene
UGGT1	Glycogene
POFUT1	Glycogene
MAN2A2	Glycogene
OGT	Glycogene
MAN2A2	Glycogene
POFUT2	Glycogene
MOGS	Glycogene
FAM20B	Glycogene
GALK1	Glycogene
MAN2A1	Glycogene
CHSY1	Glycogene
GAL3ST1	Glycogene
B3GNT8	Glycogene
ST3GAL2	Glycogene
TSTA3	Glycogene
GPAA1	Glycogene
RFNG	Glycogene
ALG3	Glycogene
MFNG	Glycogene
ST8SIA4	Glycogene
MAN2B1	Glycogene
GM2A	Glycogene
FUT7	Glycogene
MAN1C1	Glycogene
NDST2	Glycogene
DSE	Glycogene
ST3GAL2	Glycogene
CHST11	Glycogene
MGAT3	Glycogene
RTF1	Glycogene
HK3	Glycogene
NAGK	Glycogene
CHST11	Glycogene
PIGQ	Glycogene
PIGL	Glycogene
FKRP	Glycogene
MFNG	Glycogene
FUT7	Glycogene
ST8SIA1	Glycogene
ST6GAL1	Glycogene
HK3	Glycogene
FUT7	Glycogene
MFNG	Glycogene
GM2A	Glycogene
NAAA	Glycogene
NAGA	Glycogene
GAL3ST4	Glycogene
HK3	Glycogene
LIPA	Glycogene
NAAA	Glycogene
GM2A	Glycogene
DSE	Glycogene
CSGALNACT2	Glycogene
UGGT1	Glycogene
FAM20B	Glycogene
FUT11	Glycogene
CSGALNACT2	Glycogene
MAN1A2	Glycogene
NDST2	Glycogene
MGAT5	Glycogene
RFNG	Glycogene
GALK1	Glycogene
MAN1A1	Glycogene
NAAA	Glycogene
FUT7	Glycogene
FUCA1	Glycogene
DDOST	Glycogene
GNB1	Glycogene
POFUT1	Glycogene
MAN2A2	Glycogene
NDST2	Glycogene
ALG10	Glycogene
NEU3	Glycogene
UGGT1	Glycogene
UGGT1	Glycogene
FAM20B	Glycogene
B3GALNT2	Glycogene
MAN2A2	Glycogene
CTNS	Glycogene
POMT1	Glycogene
MAN2A2	Glycogene
HS6ST1	Glycogene
IDS	Glycogene
HAS2	Glycogene
SULF1	Glycogene
XYLT1	Glycogene
HS3ST3A1	Glycogene
ARSB	Glycogene
MFNG	Glycogene
CHST1	Glycogene
ST8SIA2	Glycogene
HAS2	Glycogene
SULF2	Glycogene
PIGC	Glycogene
GNPNAT1	Glycogene
CMAS	Glycogene
MGAT1	Glycogene
FUT7	Glycogene
ST3GAL2	Glycogene
NPL	Glycogene
ST8SIA1	Glycogene
HK3	Glycogene
MFNG	Glycogene
FUT7	Glycogene
MAN2B1	Glycogene
MGAT1	Glycogene
RENBP	Glycogene
HK3	Glycogene
ST3GAL2	Glycogene
NAGK	Glycogene
GBGT1	Glycogene
NPL	Glycogene
TPST2	Glycogene
ST8SIA1	Glycogene
MAN1C1	Glycogene
ST8SIA4	Glycogene
GFPT2	Glycogene
ST8SIA1	Glycogene
MAN1A1	Glycogene
GM2A	Glycogene
ST6GALNAC5	Glycogene
CHST11	Glycogene
ST3GAL2	Glycogene
GAL3ST4	Glycogene
LIPA	Glycogene
CHSY1	Glycogene
HK3	Glycogene
DSE	Glycogene
NPL	Glycogene
MAN2A2	Glycogene
IDS	Glycogene
NDST2	Glycogene
MAN2A2	Glycogene
NDST1	Glycogene
NEU3	Glycogene
FUT11	Glycogene
GANAB	Glycogene
MAN2A2	Glycogene
CSGALNACT2	Glycogene
NDST2	Glycogene
ST8SIA1	Glycogene
GALNT10	Glycogene
GCNT4	Glycogene
LIPA	Glycogene
MGAT3	Glycogene
CSGALNACT2	Glycogene
MAN1C1	Glycogene
ST3GAL2	Glycogene
GM2A	Glycogene
GAL3ST4	Glycogene
CSGALNACT2	Glycogene
HS3ST3B1	Glycogene
MAN1C1	Glycogene
NAAA	Glycogene
SLC35B4	Glycogene
SLC35E1	Glycogene
NEU3	Glycogene
GANAB	Glycogene
B3GAT3	Glycogene
RPN1	Glycogene
ALG3	Glycogene
DPM1	Glycogene
GNPNAT1	Glycogene
GPI	Glycogene
FKRP	Glycogene
MAN2A2	Glycogene
DPM1	Glycogene
ALG10	Glycogene
GNPNAT1	Glycogene
B3GNT5	Glycogene
GPI	Glycogene
FUT7	Glycogene
MAN2B1	Glycogene
MAN1C1	Glycogene
MGAT3	Glycogene
MGAT5	Glycogene
SLC35E1	Glycogene
GALNT10	Glycogene
ST3GAL3	Glycogene
FKTN	Glycogene
FAM20B	Glycogene
ST3GAL5	Glycogene
DPM2	Glycogene
B3GNT8	Glycogene
PMM1	Glycogene
MGAT3	Glycogene
GANAB	Glycogene
FUT11	Glycogene
B3GNT8	Glycogene
FKTN	Glycogene
OGT	Glycogene
ALG10B	Glycogene
NDST2	Glycogene
NDST1	Glycogene
MAN1C1	Glycogene
NDST1	Glycogene
SULT1C4	Glycogene
POMT1	Glycogene
POFUT1	Glycogene
FAM20B	Glycogene
OGT	Glycogene
MGAT5	Glycogene
ACER2	Glycogene
FUT7	Glycogene
HK3	Glycogene
GAL3ST4	Glycogene
MAN1A2	Glycogene
STT3B	Glycogene
UGGT1	Glycogene
MGAT5	Glycogene
NEU3	Glycogene
FUT11	Glycogene
HK1	Glycogene
FKTN	Glycogene
GALK1	Glycogene
XYLT2	Glycogene
MAN1A2	Glycogene
FAM20B	Glycogene
UGGT1	Glycogene
NEU3	Glycogene
STT3B	Glycogene
B3GALNT2	Glycogene
PIGM	Glycogene
COG2	Glycogene
GANAB	Glycogene
FUT11	Glycogene
CHST5	Glycogene
NEU3	Glycogene
RFNG	Glycogene
MOGS	Glycogene
POFUT2	Glycogene
PIGQ	Glycogene
B3GALT4	Glycogene
FAM20B	Glycogene
CHST3	Glycogene
GALNT10	Glycogene
SLC35E1	Glycogene
SULF2	Glycogene
POMT1	Glycogene
B4GALT3	Glycogene
STT3B	Glycogene
RTF1	Glycogene
NEU3	Glycogene
MAN1A2	Glycogene
RFNG	Glycogene
PIGQ	Glycogene
COG7	Glycogene
CHSY1	Glycogene
SLC35E1	Glycogene
XYLT2	Glycogene
RTF1	Glycogene
FAM20B	Glycogene
MAN1A2	Glycogene
UGGT1	Glycogene
GANAB	Glycogene
FAM20B	Glycogene
MGAT5	Glycogene
STT3B	Glycogene
FUT11	Glycogene
NEU3	Glycogene
FKTN	Glycogene
FAM20B	Glycogene
MAN1A2	Glycogene
GANAB	Glycogene
UGGT1	Glycogene
MGAT2	Glycogene
HS6ST1	Glycogene
ST6GALNAC1	Glycogene
PIGO	Glycogene
FUT6	Glycogene
FUT7	Glycogene
MFNG	Glycogene
ST8SIA1	Glycogene
GM2A	Glycogene
MGAT3	Glycogene
COG7	Glycogene
ALG12	Glycogene
GANAB	Glycogene
STT3A	Glycogene
POFUT1	Glycogene
PIGW	Glycogene
GM2A	Glycogene
DSE	Glycogene
CHST11	Glycogene
GAL3ST4	Glycogene
MAN1A2	Glycogene
FUT7	Glycogene
GM2A	Glycogene
MFNG	Glycogene
GM2A	Glycogene
RENBP	Glycogene
LIPA	Glycogene
NPL	Glycogene
MGAT1	Glycogene
ST8SIA1	Glycogene
CHST11	Glycogene
MAN1C1	Glycogene
HS3ST3B1	Glycogene
ST3GAL2	Glycogene
NAGK	Glycogene
IDUA	Glycogene
PIGC	Glycogene
NEU3	Glycogene
MAN1A2	Glycogene
OGT	Glycogene
NDST2	Glycogene
FUT7	Glycogene
GM2A	Glycogene
MFNG	Glycogene
MAN1C1	Glycogene
ST6GALNAC6	Glycogene
NDST1	Glycogene
UST	Glycogene
MGAT3	Glycogene
LIPA	Glycogene
MFNG	Glycogene
HS6ST1	Glycogene
CSGALNACT2	Glycogene
FUT11	Glycogene
CHSY1	Glycogene
MAN1A2	Glycogene
NDST2	Glycogene
PIGO	Glycogene
COG8	Glycogene
IDS	Glycogene
CHST9	Glycogene
FKRP	Glycogene
GPI	Glycogene
MAN1A2	Glycogene
PIGW	Glycogene
COG5	Glycogene
DPM3	Glycogene
B4GALT3	Glycogene
GALNT10	Glycogene
CHST3	Glycogene
DPM2	Glycogene
POMT1	Glycogene
ALG5	Glycogene
RPN2	Glycogene
STT3B	Glycogene
MGAT2	Glycogene
RFNG	Glycogene
B3GALT6	Glycogene
PIGQ	Glycogene
B3GAT3	Glycogene
MOGS	Glycogene
POMT1	Glycogene
SLC35C2	Glycogene
FKRP	Glycogene
CHST12	Glycogene
SGSH	Glycogene
MAN2A2	Glycogene
FKTN	Glycogene
LAMP2	Glycogene
