asd,ACC,BLCA,BRCA_1,BRCA_2,CESC,COAD_READ*,GBM*,HNSC,KICH,KIRC,KIRP,LAML,LGG,LIHC,LUAD,LUSC,MESO,OV,PAAD,PCPG,PRAD,SARC,SKCM,STES*,TGCT,THCA,THYM,UCEC,UVM
RHOH,0,0,0,0.843269822479648,0.731228109063934,0,0,0.694668565100459,0,0.6284837675952,0,0.42259573264853,0,0.559146285512148,0.431488236199384,0.672600978495847,0,0,0.82084979440458,0,0,0.744298896411827,0.864034588690409,0.792858858675239,0.895938556067588,0.69592969903717,0,0,0
FAM78A,0,0,0.675118750952405,0.846972664966154,0.618553312182853,0,0,0.659723882558794,0,0.53824991158504,0.514131631275068,0,0,0.520915047455919,0.556141110480727,0.685349641597451,0,0,0.819193867488635,0,0,0.709699047134573,0.430880646262373,0.70926747669919,0.895152073732719,0.581741738102837,0,0,0
CCR7,0,0,0.760875214082718,0.832547668371877,0.515644344471551,0,0,0.550359941143794,0,0.520671438373215,0,0.465614584830182,0,0.546088427458339,0.534439350332253,0.644474684264422,0,0,0.808430342534995,0,0,0.658297604804132,0.802113095915349,0.722091984696151,0.730562211981567,0.656198856051383,0,0,0
CD69,0,0,0.716392157587144,0.883472615641897,0.654484359433899,0,0,0.635626500993823,0,0.566710697524423,0,0,0,0.544600052396334,0.547864875356313,0.618615087040619,0,0,0.732440662618845,0,0,0.708305717716631,0.831693982915804,0.769271429320149,0.890832565284178,0.646074345426517,0,0,0
JAK3,0,0,0.805904189506251,0.867307177384123,0.652166958650769,0,0,0.595743333178699,0,0.536669039636915,0,0,0,0.592355720575934,0.561086087178227,0.617058368415064,0,0,0.671124851927884,0,0,0.72538762892577,0.761792467857549,0.75219676190809,0.92442396313364,0.670562392601736,0,0,0
EBI3,0,0,0.629641904428128,0.797639012199533,0.589452299957304,0,0,0.639525962509501,0,0.485718022979162,0.486485583403419,0,0,0.428348012729384,0.547152248364001,0.611364660370918,0,0,0.82221422856753,0,0,0.691823343438582,0.788269200136534,0.741747320516068,0.825321044546851,0.64003453686913,0,0,0
CRTAM,0,0,0.774964964751911,0.895581720899863,0.687652158142452,0,0,0.606557224706079,0,0.521602029201248,0,0,0,0.504387542997651,0.592014558033448,0.635407213562408,0,0,0.739731082430429,0,0,0.709157348673644,0.821980885197406,0.76940966368079,0.833806451612903,0.631665530568275,0,0,0
CTSW,0,0,0.726253873343344,0.727945010499021,0.625679319590979,0,0,0.519671865948688,0,0.525014472625025,0.492121844103803,0,0,0.477640994679245,0.424031665675152,0.568537490044374,0.667269439421338,0,0.586889648286085,0,0,0.711968622836418,0.768349982933212,0.5691992557717,0.744227342549923,0.583331016020032,0,0,0
IL21R,0,0,0.634516029369042,0.841838244620133,0.627351878417064,0,0,0.66208413772923,0,0.47382750958227,0,0.443037857331584,0,0.533316488370669,0.524672972544624,0.656471953578337,0,0,0.56913960022079,0,0,0.610612642193495,0.817478144127783,0.760001987229322,0.845646697388633,0.688414237646587,0,0,0
AKNA,0,0,0.689382129606074,0.819375742799833,0.624620116298254,0,0,0.576631124560333,0,0.637640689915126,0,0,0,0.425721812700393,0.501349454820253,0.650062350665605,0.758595834545201,0,0.791511358914407,0,0,0.456878236355207,0.78586551371032,0.574333513858195,0.758887864823349,0.589648810094917,0,0,0
PTPN22,0,0,0.733207854932648,0.723494083437854,0.710816090318176,0,0,0.602225485403114,0,0.642194008395577,0,0,0,0.602509478716948,0.617114877079022,0.736502218682444,0,0,0.446821178498998,0,0,0.612462262539179,0.819343952668108,0.802985648273513,0.85047619047619,0.719135918988446,0,0,0
NLRC3,0,0,0.694352859565144,0.870719946260047,0.672523561290842,0,0,0.601859715734519,0,0.569780701809068,0,0.465292424361821,0,0.541055985616275,0.580777906151447,0.662041415405621,0,0,0.827228524116374,0,0,0.592744624868415,0.815409261576971,0.818695678758921,0.887637480798771,0,0,0,0
GPR174,0,0,0.765631265440719,0.871147581570393,0.609008882138328,0,0,0.572268423937708,0,0.535485519217687,0.463379813930175,0.394607172821709,0,0,0.583633304732548,0.676846647783067,0,0,0.742968515876165,0,0,0.530024316300682,0.824869787138694,0.794280239247597,0.676338980552227,0.522429830555201,0,0,0
NCR3,0,0,0.711374143971127,0.837321615505962,0.609546443793368,0,0,0.499012298301388,0,0.524627254581474,0,0.481567322267083,0,0.509609860574407,0.579917700483047,0.604752536981319,0,0,0.636431012348129,0,0,0.758505570000727,0.79612591656575,0.616314223479987,0.763864823348694,0.578966096088984,0,0,0
GPR18,0,0,0.746342775042956,0.805233773493614,0.684608266259392,0,0,0.570484452297426,0,0.598650835505785,0,0,0,0.474816802015138,0.609005974352319,0.620577084992605,0,0,0.764154453947246,0,0,0.689103921314836,0.752591463908948,0.723449196809951,0.876393241167435,0.591797141794439,0,0,0
CD226,0,0,0.739045439317692,0.845690234266736,0.649251315817646,0,0,0.641737526167123,0,0.448215119103574,0,0.488937612118796,0,0.457197915064629,0.521528800237045,0.620923427011037,0,0,0.72977071304089,0,0,0.413478889906363,0.798725452269883,0.780444025646177,0.824749615975422,0.520194282337368,0,0,0
GPSM3,0,0,0.592449362101731,0.795495755765066,0.653053616341706,0,0,0.71142408703296,0,0.623456478437347,0.490002257026097,0,0,0.57137271746806,0.351593160618429,0.731528956650359,0,0,0.515266157691377,0,0,0.747819953050249,0.525996814199568,0.582301102366332,0.886377880184332,0.685323432788737,0,0,0
PIK3R5,0,0,0.623460942018775,0.813878436843811,0.636510649338218,0,0,0.698489222581846,0,0.478365243757239,0,0,0,0.545555687063558,0.497027868826101,0.707801797701673,0,0,0.771652639870007,0,0,0.785761976151986,0.783267493457731,0.789443663140609,0.673818740399385,0.6454373451582,0,0,0
CYTH4,0,0,0.61579599257046,0.795735330730892,0.649062397275543,0,0,0.695749221178242,0,0.507171274010739,0,0,0,0.467394452637836,0.538756916673749,0.720818523153943,0,0,0.683212498216933,0,0,0.698715921863148,0.815815678689271,0.734044186371538,0.886973886328725,0.639486392521444,0,0,0
GBP5,0,0,0.717071815436455,0.728277362044749,0.517083903762376,0,0,0.50671321160043,0,0.583360761710982,0.579615649891121,0.468687856636274,0,0.490841147346737,0.497466125812831,0,0,0,0.606977840348799,0,0,0.671381789380161,0.809422687450222,0.759644613516654,0.830224270353302,0.669286918806314,0,0,0
TAGAP,0,0,0.731791932674275,0.687408691403956,0.601374319420952,0,0,0.612432243399196,0,0.476720995633485,0,0,0,0.523354535674058,0.590493866010047,0.676420980771419,0,0,0.764876983856263,0,0,0.674724661965636,0.829500512003641,0.781908897546318,0.844436251920123,0.611573202822248,0,0,0
BTK,0,0,0.652710125405962,0.824364539147019,0.544812107915309,0,0,0.631334506175262,0,0.451754314878607,0,0,0,0.46164255859014,0.548993249280482,0.715869382182273,0,0,0.773894653278673,0,0,0.736007398481383,0.743959949937422,0.751463889204322,0.861486943164362,0.666071439423558,0,0,0
SLAMF8,0,0,0.628646945408144,0.722107132287659,0.545234025992672,0,0,0.684799623643827,0,0.520080065927846,0,0.402730715567072,0,0.553473650894129,0.483946540916619,0.650950961429059,0,0,0.550462357122036,0,0,0.690885606187389,0.78307088405962,0.671963469920773,0.782396313364055,0.674776004813137,0,0,0
CD28,0,0,0.659542500307742,0.843606871573726,0.54239898840418,0,0,0.625313580581734,0,0.527619545129447,0,0.540126361070036,0,0,0.529947560759921,0.674217089543748,0,0,0.760473582694013,0,0,0.560034924074377,0.744268745022187,0.789037482202287,0.858617511520737,0.682603675762601,0,0,0
FCRL3,0,0,0.745121846590447,0.835359514453543,0.603123424714129,0,0,0.583437618400033,0,0.529194653917737,0,0.516430183886414,0,0,0.518379115262966,0.655749036152704,0,0,0.72113049923287,0,0,0.687091978954993,0.824489540766662,0.708124268104717,0.804534562211981,0.576319563147395,0,0,0
PVRIG,0,0,0.563246272584398,0.812918962593423,0.58613740927187,0,0,0.565772820756209,0,0.621550413981491,0,0.445140012330171,0,0,0.507711761044283,0.503160996700421,0.765045081500778,0,0.614454319364422,0,0,0.642425133873872,0.808497667538969,0.591458735510696,0.76879262672811,0.477190547055978,0,0,0
NCF4,0,0,0.634043914863545,0.773937532002048,0.577961014769652,0,0,0.649567678094144,0,0.526303918060631,0,0,0,0.454903113326356,0.560842955616144,0.706737057685744,0,0,0.562441468875396,0,0,0.731663900155439,0.818169985208784,0.640918580375783,0.883778801843318,0.742832549958666,0,0,0
SLA,0,0,0.676822403037557,0.827619940153234,0.678047539461935,0,0,0.705961034527467,0,0.524106427092255,0,0,0,0.527955306192741,0.490128996396094,0.728077596996245,0,0,0.756349270337822,0,0,0.784262435063268,0.840893617021277,0.826563032293569,0.876036866359447,0,0,0,0
TNFRSF1B,0,0,0.742557952703234,0.837845328523044,0.673777980410407,0,0,0.742238248682932,0,0.479479937180704,0.477797293838319,0,0,0,0.461307512615967,0.7202573671635,0,0,0.630694186890269,0,0,0.754821538189559,0.82314757082717,0.450544304295036,0.828995391705069,0.592772394960792,0,0,0
CD72,0,0,0.607409027768961,0.703176012439108,0.533479514303023,0,0,0.657711852007808,0,0.569653118294853,0,0,0,0.433620360630405,0.48273949664761,0.646195471612243,0.689500373044677,0,0.75273972177947,0,0,0.699722137691552,0.852744339515303,0.699977616373023,0.881486943164362,0,0,0,0
CD86,0,0,0.582773305330059,0.765182476265637,0.596342788916275,0,0,0.722688603330823,0,0.424402508117345,0,0,0,0.496555007507038,0.481734238941936,0.681263852542952,0,0,0.626315593621891,0,0,0.74450433214346,0.804017521902378,0.720247027891091,0.840903225806451,0.711766218139167,0,0,0
LAPTM5,0,0,0.574921264619612,0.764480192787384,0.596196691910382,0,0,0.703606429457602,0,0.45197124841092,0,0,0,0.541721977602562,0.497252509985966,0.680373648879281,0,0,0.636120913674731,0,0,0.697812423900561,0.792206621913756,0.686568295175619,0.860245775729646,0.69460441067899,0,0,0
SPN,0,0,0.764885717753722,0.859424691253635,0.66322625010548,0,0,0.618872763303608,0,0,0,0,0,0.532560332251274,0.525351145371313,0.691865968824667,0,0,0.698032113818617,0,0,0.724559597150313,0.814500853339402,0.731389379023594,0.839330261136712,0.707820186555077,0,0,0
SNX20,0,0,0.776136405780127,0.849883970555767,0.580051713302258,0,0,0.60008439466012,0,0.513597618219425,0,0,0,0,0.558774442359329,0.730974172260781,0,0,0.714064215233287,0,0,0.716888598980717,0.848015929002162,0.736692879167722,0.83737019969278,0.702298596776252,0,0,0
IL16,0,0,0.738475224327716,0.841603367202657,0.630448883050606,0,0,0.646364963191082,0,0.554225902611805,0,0,0,0.486452089935515,0.562757918141496,0.758583911707817,0,0,0.709698025911845,0,0,0.668989231743734,0.37392149277506,0.744152741502957,0.920952380952381,0.522576493898223,0,0,0
LILRB1,0,0,0.580663960613335,0.794286137065066,0.546770563468444,0,0,0.689134142903533,0,0.459832283782307,0.506627965183796,0,0,0,0.495034810192002,0.697153942428035,0,0,0.671050428246268,0,0,0.75657682580133,0.812818295596769,0.745454485897223,0.828454685099846,0.551516913287118,0,0,0
AMICA1,0,0,0.764836262050543,0.827668090023817,0.580576906849305,0,0,0.547843862147062,0,0.489616904524726,0,0,0,0,0.488424893364357,0.725448173853681,0,0,0.717171403940734,0,0,0.764189128047602,0.847399704175674,0.766347909260052,0.871981566820276,0.736761526730715,0,0,0
C1orf162,0,0,0.626952181869304,0.792005477341376,0.552764319080899,0,0,0.665367440908869,0,0.523098745899769,0,0,0,0.488271599191979,0.471877706087592,0.6700407327341,0,0,0.747629295641873,0,0,0.745625843535535,0.789106610535897,0.602331282046803,0.76836866359447,0.670952898259142,0,0,0
FAM26F,0,0,0.664972991377968,0.647423159852873,0.406954469371896,0,0,0.613565534624411,0,0.449718069524288,0.456955107877021,0,0,0.472183264823575,0.52391566998422,0.543271589486859,0,0,0.784406998306861,0,0,0.720014156897697,0.799711229946524,0.632706409797259,0.805179723502304,0.583296026123825,0,0,0
GPR65,0,0,0.592235952738609,0.803535609765264,0.636406114411588,0,0,0.707805346303585,0,0,0,0,0,0.530710502273389,0.559372107285678,0.696963932187962,0,0,0.746950179547132,0,0,0.763358301228177,0.811683923085675,0.767129152435776,0.896866359447005,0.581176098807047,0,0,0
ARHGAP30,0,0,0.698295424832995,0.812801523884685,0.563203957717511,0,0,0.611730441433436,0,0,0,0,0,0.518960158838025,0.53094960274347,0.689811810217317,0,0,0.782608426001154,0,0,0.814404887972891,0.839300944362271,0.757452000768687,0.802875576036866,0.665319340812454,0,0,0
FCRL6,0,0,0.727537196977356,0.748995899040291,0.622908080709836,0,0,0.507750068961653,0,0.54675146191175,0,0.559736431018259,0,0,0.485961305675061,0.651227602286311,0,0,0.6773537088995,0,0,0.678110461873805,0.765406283653716,0.73142556406486,0.837745007680491,0.541127412694395,0,0,0
NCKAP1L,0,0,0.66433438513236,0.82358004857265,0.607997803507084,0,0,0.678109012445685,0,0,0,0,0,0.482937811934396,0.537268496718815,0.701164182500853,0,0,0.736831659834159,0,0,0.645872121847147,0.825431334622824,0.78738775429984,0.887674347158218,0.671293036881745,0,0,0
SELL,0,0,0.715688414304875,0.859299031835285,0.584508931438942,0,0,0.612937481339799,0,0.480019881417981,0,0,0,0,0.622883193487703,0.635414722949141,0,0,0.727017036821117,0,0,0.715308700377925,0.789539196723177,0.733742062001555,0.890764976958525,0.675981314658796,0,0,0
LPXN,0,0,0.690538725366346,0.781238696524284,0.704406713913095,0,0,0.626843568341832,0,0.576662627214686,0,0,0,0.486499166845089,0.565930802253762,0.714441233359882,0,0,0.562022835666309,0,0,0.581959947718703,0.461049493685288,0.790400808867847,0.922187403993855,0.578463276906908,0,0,0
SELPLG,0,0,0.634993862453506,0.856285554569071,0.712603259726471,0,0,0.707297134625838,0,0.514607377319308,0,0,0,0.553049160794243,0.518628678269298,0.71911161679372,0,0,0,0,0,0.734862827976573,0.820038684719536,0.651240052934548,0.891342549923195,0.723643998800031,0,0,0
BTLA,0,0,0.799979168747545,0.897694119636648,0.61438576914406,0,0,0.616915638894615,0,0.578247654977606,0,0,0,0.480714573421369,0.551783692154327,0.610218227329617,0,0,0.830264390128939,0,0,0.715840659856225,0.864328210636821,0.802190211200527,0,0.667675281349924,0,0,0
EOMES,0,0,0.788782272219316,0.881221315595391,0.5420018003943,0,0,0.461868500709703,0,0.498243440981404,0.535997258781409,0.51382277002378,0,0.422191635127294,0.54214341661288,0,0.73646606557999,0,0.774579272323921,0,0,0.644495718156305,0.443861417681192,0.715625920339017,0,0.506633433245248,0,0,0
KLRD1,0,0,0.677545628002358,0.764918239170977,0.674958091570077,0,0,0.662538721786318,0,0.422302471005919,0.410604744294074,0.516803333781422,0,0,0.43808241895806,0.541159858914552,0.683000543760037,0,0.639308728037262,0,0,0.711957241387676,0.778316519693219,0.633941658441139,0,0.447665243928378,0,0,0
PSTPIP1,0,0,0.720851817196156,0.786282689064577,0.672279226643056,0,0,0.430307198941825,0,0.647224622205266,0,0,0,0.559594978994921,0.617155992383333,0,0,0,0.693963619223637,0,0,0.714781135829005,0.817874160882922,0.725634384745067,0.905376344086021,0.709368397383566,0,0,0
PARP15,0,0,0.7190140168573,0.846107141682756,0.648341987901657,0,0,0.544090815621025,0,0.702842588004846,0,0.429887220659062,0,0,0.45270671925138,0.652445329389009,0,0,0.552986560323495,0,0,0.629716508973823,0.791383727701404,0.660628728784689,0.863416282642089,0.506766000105733,0,0,0
ZNF80,0,0,0.708636904647879,0.792720210520332,0.530004966310926,0,0,0.438508380054236,0,0.581124721607266,0,0.457779608893008,0,0.416038370551886,0.531132486748291,0.521074123036924,0,0,0.703806256132598,0,0,0.587756403781153,0.762701718943899,0.716198155581984,0.715641033856441,0.523997610076529,0,0,0
RGS18,0,0,0.68893550121678,0.817921851585658,0.529620538216332,0,0,0.641277838735265,0,0.433030187423091,0,0,0,0.424065858982867,0.460618084761841,0.632841961542838,0,0,0.714467343508705,0,0,0.724197638956484,0.75726894827009,0.745310138800325,0.799606758832565,0.595694143372757,0,0,0
LAIR1,0,0,0.596681626578068,0.736530954494849,0.529280484840546,0,0,0.692933092103776,0,0.463382700257286,0,0,0,0.483053243452785,0.479327615473136,0.680675617248834,0,0,0.632840069710182,0,0,0.749866623995662,0.774306974627375,0.69289740218901,0.811545314900154,0.622362521475049,0,0,0
KLHL6,0,0,0.743401680058471,0.826481959065564,0.624262430525206,0,0,0.511638909804173,0,0.513688526668071,0,0,0,0.514060170673745,0,0.668122198202298,0,0,0.777287132765646,0,0,0.804749408586165,0.663526453521447,0.807341720460164,0.860596006144393,0.614927536845742,0,0,0
CD27,0,0,0.786691944189892,0.838490067034015,0.618984046458848,0,0,0.568492303373526,0,0.547382418493043,0,0.480128029814908,0,0.531015571286277,0,0.612988280805552,0,0,0.785014791706721,0,0,0.699091156515824,0.849287973603368,0.725086586420454,0.887090629800307,0,0,0,0
CCR2,0,0,0.768896126641649,0.804045293761186,0.535471975193736,0,0,0.56689232624843,0,0,0,0,0,0.545391582808151,0.519685272681751,0.68695528501536,0,0,0.784689188099653,0,0,0.676799982111719,0.80754488565252,0.748582372527493,0.837235023041474,0.645678683363354,0,0,0
GIMAP5,0,0,0.710488688432277,0.87384616468665,0.666207384699865,0,0,0.664794699135118,0,0,0.518751599777576,0,0,0,0.549971403042533,0.711901695300944,0,0,0.880087943983776,0,0,0.757920543188845,0.86968301285698,0.780985491042182,0.929345622119816,0,0,0,0
TMC8,0,0,0.758638080715573,0.85366432259004,0.517513378581423,0,0,0,0,0.694406522634437,0.5,0,0,0.578179453455698,0.545746633253782,0,0,0,0.652633668033168,0,0,0.847259931053253,0.811150756627603,0.626073213022248,0.926285714285714,0.590205057365935,0,0,0
GIMAP4,0,0,0.728170281841533,0.874901938678204,0.63425874031635,0,0,0.672316172491028,0,0,0.560400035809799,0,0,0,0.54406320272142,0.722168164751394,0,0,0.834137522559679,0,0,0.77331424784144,0.855347366025714,0.757941274097885,0.926900153609831,0,0,0,0
FGD2,0,0,0.693199844498884,0.791399493604288,0,0,0,0.55355462695657,0,0.538710791445837,0.441183665183418,0,0,0.432776965826685,0.523217973130345,0.712430993287063,0,0,0.541599737036325,0,0,0.772393979615046,0.846790533621573,0.691495641198103,0.88342242703533,0.460962601509833,0,0,0
ARHGAP25,0,0,0.799529427299219,0.879102721289759,0.63196526921522,0,0,0.585239201468312,0,0,0,0,0,0.449297503460951,0.554766848661226,0.599566276026852,0,0,0.789213527744528,0,0,0.629092075386528,0.769329844123336,0.793684541539644,0.928374807987711,0.46245004041333,0,0,0
PRF1,0,0,0.786338645536879,0.810160327325169,0.708751840381464,0,0,0.642970442242293,0,0,0,0.618017345675865,0,0,0.481918913269677,0.56992149277506,0.801691978907169,0,0.731901090927133,0,0,0.789304694381158,0.778332688588008,0.67098121085595,0,0.480052168093671,0,0,0
SIGLEC10,0,0,0.562852029942037,0.722132968803582,0.562474732144994,0,0,0.670171215889748,0,0.465397958746889,0,0,0,0.485362405763065,0.43471326094896,0.684179770167255,0,0,0.666191182034123,0,0,0.651516014379104,0.792295369211514,0.719699338754903,0.817603686635945,0.634673440219486,0,0,0
CD52,0,0,0.743806203698763,0,0.714467256008554,0,0,0.58451301485798,0,0.569390470799791,0,0,0,0.57946595634614,0.526171728749245,0.653500056889294,0,0,0.706271435570799,0,0,0.782978811121061,0.824661508704062,0.628612062263607,0.867662058371736,0.684850332560548,0,0,0
PDCD1,0,0,0.742473216561837,0.801284544973348,0.636045909724645,0,0,0.630421271498633,0,0.56192049760064,0,0,0,0,0.529693059323182,0.632506997383093,0,0,0.799452985940126,0,0,0.67781995972438,0.793250654226875,0.691945715882985,0.864061443932411,0.498180168550478,0,0,0
GIMAP7,0,0,0.716683794582978,0.89966506480268,0.677092871095841,0,0,0.617907488226975,0,0,0.553557716192208,0,0,0,0.541537023297907,0.747376493343953,0,0,0.8140617344439,0,0,0.734627345522287,0.882226646945045,0.7220769166936,0.917726574500768,0,0,0,0
LST1,0,0,0.611609729480726,0.734870371153295,0.527717498768881,0,0,0.611851175161444,0,0.44846571473573,0,0,0,0.476653975405639,0.459739388691224,0.670476504721812,0,0,0.599008304442474,0,0,0.751861586627671,0.77672590738423,0.594303749093736,0.837296466973886,0.715551940751425,0,0,0
FOXP3,0,0,0.675823347282366,0.783868149212926,0.53445181506638,0,0,0.624464578627394,0,0.573445818772397,0,0.407831975932991,0,0,0.509363034355397,0.624631243599955,0,0,0.576293576616079,0,0,0.546385326857682,0.758882466719764,0.731226469894568,0.771655913978494,0.693839421053494,0,0,0
HCLS1,0,0,0.689422938986359,0.800950783785942,0.552315952407641,0,0,0.610737807975087,0,0.518729945596229,0,0,0,0.522157133149193,0.415233564788761,0,0,0,0.827892135277445,0,0,0.706908894493728,0.830606439868017,0.777998641696002,0.895692780337941,0.656641754474425,0,0,0
LAT2,0,0,0.475397306830497,0.740562625365822,0.632635300311212,0,0,0.666346692550075,0,0.432473827717373,0,0,0,0.450897320472737,0.488495754098323,0.68294982364319,0,0,0.652205731863879,0,0,0.688776745513692,0.71355034702469,0.588161572662713,0.847281105990783,0.744761874419789,0,0,0
GFI1,0,0,0.796941670268116,0.765837784260395,0.565613298857798,0,0,0.568055758760927,0,0.683663637493262,0.533540164346805,0,0,0,0.558152659517045,0,0,0,0.682877591649663,0,0,0.721689785756386,0.685923085675276,0.699665665044855,0.905701996927803,0.636180031487223,0,0,0
CD4,0,0,0.669296036978964,0.818277690873133,0.549667314447357,0,0,0.674724304829468,0,0.45723084761583,0,0,0,0,0.486558166670878,0.681961997951986,0,0,0.681367411110215,0,0,0.728387409864199,0.796477870064854,0.762537670006377,0.853302611367127,0.631975258828549,0,0,0
GMFG,0,0,0.681056057665687,0.800968399592253,0.636533319563271,0,0,0.652998776009792,0,0,0,0,0,0.466692022591597,0.545168607201839,0.718573444077825,0,0,0.725237070435813,0,0,0.741050356560265,0.762266924564797,0.729878866362104,0.891084485407066,0.437991090099167,0,0,0
CIITA,0,0,0.680549737000921,0.779101312025254,0,0,0,0.584114534080812,0,0.479280977547379,0.442375223653633,0,0,0.432464183647822,0.513812904692887,0.702764136989419,0,0,0.597498123903026,0,0,0.699305676140352,0.757904198429856,0.559821498763987,0.883698924731183,0.671199300791379,0,0,0
LTA,0,0,0.72573223157685,0.861576168397713,0.624547067795308,0,0,0.626838086880645,0,0,0,0.399273630757966,0,0.536011111284966,0.610202757315273,0.602534531801115,0,0,0,0,0,0.678096657579439,0.830166960414552,0.6665149675492,0.895907834101382,0.69396011274019,0,0,0
RNASE6,0,0,0.638449505992973,0.79999718147099,0.546174840332345,0,0,0.67721480968677,0,0,0,0,0,0.494014716188739,0.485314256444652,0.675074069860052,0,0,0.819423340506949,0,0,0.7104082895414,0.793848674479463,0.672039355875648,0.81062980030722,0.623498956472385,0,0,0
VAV1,0,0,0.554511266624748,0.804040596212837,0.509199703271943,0,0,0.664028961820784,0,0.488369017237073,0.490101238338173,0,0,0.479853343457972,0.475350571135219,0.552682899078394,0,0,0,0,0,0.75858646241417,0.848070087609512,0.622168089027874,0.841456221198157,0.638852615006725,0,0,0
FGR,0,0,0.653622507303155,0.742429900834754,0.499106415295853,0,0,0.6549114837402,0,0.457227626859363,0,0,0,0.457373720179637,0.44117984844761,0.682061895551257,0,0,0.60891905804427,0,0,0.729791220697021,0.751622027534418,0.611437269066483,0.8241044546851,0.604132601393813,0,0,0
TNFAIP8L2,0,0,0.612813316584181,0.772574068593601,0.556512462956222,0,0,0.613049888603807,0,0,0,0,0,0.497948962778655,0.496238294197229,0.696883832062806,0,0,0.679367274666799,0,0,0.70342137838292,0.81577790419843,0.674055738506827,0.88110599078341,0.713507794183538,0,0,0
EVI2A,0,0,0.633043405767842,0.83872964199984,0.65617832902809,0,0,0.718572059003703,0,0.484973612653957,0,0,0,0.544102952147784,0.500668525660314,0.675532825122312,0,0,0.694053547838922,0,0,0,0.529213107293207,0.796553139822329,0.894095238095238,0.712994731810733,0,0,0
MPEG1,0,0,0.683768391254052,0.795074150800697,0.567617094861038,0,0,0.644567933835538,0,0,0,0,0,0.413670655791989,0.47756941940137,0.685568551598589,0,0,0.674213434714926,0,0,0.731449380530912,0.810090795312322,0.730721364243848,0.873800307219662,0.577279605549692,0,0,0
C11orf21,0,0,0.691168756827467,0.810732316870171,0.608585969901498,0,0,0.511489906210699,0,0.571512325938892,0,0,0,0.420254597139274,0.511414220365806,0.601100694675655,0,0,0.574544620098115,0,0,0.5607291855552,0.768506934677978,0.573547139785267,0.876688172043011,0.539676759187858,0,0,0
TARP,0,0,0.488469023230753,0.829678815003799,0.691036318959991,0,0,0.591975272328509,0,0.546958109802445,0.464611505856423,0,0,0,0,0,0.768434097548021,0,0.700350644346991,0,0,0.686273650314196,0.813272707130114,0.695693643741725,0.763981566820276,0.578135655531234,0,0,0
RAC2,0,0,0.59911145394033,0.815611832184783,0.645877230655686,0,0,0.515050083680963,0,0.60807258712354,0,0,0,0.535202490554696,0.586823693440616,0.564350210490386,0,0,0,0,0,0.70435073050221,0.750830811241325,0.592049008132354,0.91037173579109,0.786021960027174,0,0,0
C16orf54,0,0,0.809654039716079,0.903848231607924,0.640888521687219,0,0,0.486705313354578,0,0.579122557887383,0,0,0,0.603307884318469,0,0.707947889407214,0,0,0,0,0,0.788483438575504,0.839555125725339,0.673845223224815,0.914943164362519,0.662646665214279,0,0,0
LOC606724,0,0,0.5633783287731,0.639800213268695,0.584830092960517,0,0,0.457463366532135,0,0.515261606463456,0,0,0,0.541784480844086,0.516720376882633,0.514534531801115,0,0,0.692230167639343,0,0,0.741198493890558,0.829636363636364,0.531329107013391,0.825087557603687,0.656353364066739,0,0,0
GZMB,0,0,0.71414865418101,0.752415714238739,0.648433928258813,0,0,0.569445088754159,0,0.472308143693115,0,0.504060612522076,0,0,0.371790192506908,0,0.725717320654029,0,0.59951996725358,0,0,0.677459612488117,0.774235066560473,0.576054650990121,0.627778801843318,0.568938106372599,0,0,0
C5orf20,0,0,0.721137623896089,0.808286054202822,0.48163978827265,0,0,0,0,0.488283977659587,0,0,0,0.50381084200317,0.531790092529582,0.57687304059008,0,0,0.726580906819036,0,0,0.651145908255126,0.831260880171015,0.709304916909829,0.881271889400922,0.668987041268163,0,0,0
GNGT2,0,0,0.641290734034321,0.792505766240599,0.635021971226446,0,0,0.62060823630029,0,0,0,0,0,0.469375406437302,0.496396323970222,0.678627830242349,0,0,0.721484876487698,0,0,0.654168511104535,0.818945272499716,0.71721038862344,0.831637480798771,0.488808389619492,0,0,0
TMEM156,0,0,0.526134919528826,0.849301474560427,0.666456337290267,0,0,0.629164570181981,0,0.499071798765474,0.496188273803745,0,0,0,0.439518238886809,0,0,0,0.706621847071738,0,0,0.650027828257698,0.834802119559427,0.758139778653226,0.903004608294931,0.60736115764284,0,0,0
LAT,0,0,0.689268568948625,0.784088933985353,0.592267186234639,0,0,0.581737625982374,0,0.665371195299607,0,0.41640051731091,0,0.506638243206762,0.571116383874532,0.577534873136876,0,0,0,0,0,0.510000143246003,0.61209307088406,0.607073990443829,0.873917050691244,0.5474548625735,0,0,0
DOK3,0,0,0.488726693045464,0.74827952291699,0.487637800333252,0,0,0.638607077732299,0,0.516516766427001,0,0,0,0.463255408192712,0.403904575742889,0.696779838434407,0,0,0.576749421665974,0,0,0.688443436520534,0.695300034133576,0.640824241577205,0.831059907834101,0.642787136756536,0,0,0
PRKCB,0,0,0.78681271889263,0.868125725184027,0.561986062849421,0,0,0.628786310817385,0,0.486381291020489,0,0,0,0.439172244305223,0.484733703753896,0.687329844123336,0,0,0.796724117614225,0,0,0.521017507806034,0.661673910570031,0.717036888217259,0.84705376344086,0,0,0,0
